#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512878.52032173704,104511.01744095795,299.3551078176264,404.16093138436304,0
200000,400.00000000118183,-512168.6886858167,103446.94887946581,296.3072534693441,405.0130790144484,264
300000,599.9999999996356,-513668.88407328445,105031.5984060443,300.84622879938576,403.27308500425204,264
400000,799.9999999949063,-512871.4486742439,103909.11475772847,297.6310537700646,404.24087686276573,264
500000,999.9999999901769,-512299.5907827681,104509.53261773047,299.3508547787771,404.9917236616592,264
600000,1199.9999999854476,-513953.85380961467,103928.44931401871,297.6864345167514,404.3590899641845,264
700000,1399.9999999807183,-514133.5812109434,104346.01117900899,298.88247374950794,403.66364853915906,264
800000,1599.9999999759889,-513450.2875392153,104438.86924497699,299.14845084006004,404.018750663988,264
900000,1799.9999999712595,-513287.5905055343,104696.40837338852,299.8861305167166,403.6623521385872,264
1000000,1999.9999999665301,-513096.86900971644,104951.68483815892,300.6173291549637,405.90239587948844,264
1100000,2199.9999999618008,-513629.0625731661,105208.47499711817,301.3528635283151,403.945403618406,264
1200000,2399.9999999570714,-513169.4922140548,104524.42216422409,299.39350350524717,403.36245784210996,264
1300000,2599.999999952342,-513107.4564237031,103988.31044162554,297.8578971505254,404.8351495892889,264
1400000,2799.9999999476127,-515381.1434323238,104993.61257272636,300.73742445026664,403.7247189124606,264
1500000,2999.9999999428833,-513626.177852883,104254.39339076099,298.6200492362791,404.9093165037779,264
1600000,3199.999999938154,-513145.1840519537,104753.7545542306,300.0503894873903,404.6629985584039,264
1700000,3399.9999999334245,-513352.3649150231,104255.93700763071,298.62447068012096,404.8830655960257,264
1800000,3599.999999928695,-513269.49636082957,104375.38038949843,298.9665971595355,405.28599161235195,264
1900000,3799.999999923966,-513660.32089051045,104037.80450466112,297.99966498456945,403.66508803291197,264
2000000,3999.9999999192364,-512982.93660225626,105030.77082098101,300.84385831422617,404.9431768465843,264
2100000,4199.999999938153,-512669.9934108779,103924.48439799633,297.6750776484285,404.86503541662,264
2200000,4399.999999978899,-514520.3913489883,105020.8527251815,300.81544951379436,402.99384622848777,264
2300000,4600.000000019644,-513780.51973600034,105504.81819982541,302.2016912746104,403.77686438925815,264
2400000,4800.0000000603895,-513524.7858364368,104346.70880664873,298.8844719923959,404.1937205646115,264
2500000,5000.000000101135,-513300.2443980756,105265.34051677486,301.5157457218364,402.8405619928003,264
2600000,5200.00000014188,-511984.2724020388,104715.23535977141,299.94005741051717,405.1417785920474,264
2700000,5400.000000182626,-512258.32822203543,104178.65131679783,298.40309816956136,405.4854841650763,264
2800000,5600.000000223371,-513851.23556119995,104961.01204585953,300.64404545086455,405.0416024796216,264
2900000,5800.000000264116,-513938.26675668266,103960.82702189381,297.7791752867598,405.67014560876714,264
3000000,6000.000000304862,-512991.91674388153,104515.818202061,299.3688588306085,403.3381522904555,264
3100000,6200.000000345607,-514828.91160270944,104908.30661305526,300.493079161319,403.61757092682655,264
3200000,6400.000000386352,-512814.24797155475,104561.34087460849,299.49925125125736,404.75918996396734,264
3300000,6600.000000427098,-513777.7795495116,104093.34232924029,298.15874420771684,405.844505340655,264
3400000,6800.000000467843,-513685.295363978,105028.15629377682,300.8363694188708,403.77328783841824,264
3500000,7000.0000005085885,-512736.60946770525,105760.03834792844,302.9327286027637,404.2183865383192,264
3600000,7200.000000549334,-513527.0044172155,105172.82109434332,301.2507386215768,403.60462857783966,264
3700000,7400.000000590079,-513429.95459562074,105150.56204851752,301.1869811419707,403.6464396418251,264
3800000,7600.000000630825,-512784.0120334723,104487.81795114029,299.28865658649556,403.8826353365897,264
3900000,7800.00000067157,-513617.8418169408,104537.9016111521,299.4321132268561,405.37804327407036,264
4000000,8000.000000712315,-512925.57234423095,104576.0381435121,299.54134922929825,404.6436149262125,264
4100000,8200.00000075306,-513084.1096710148,104068.23462142271,298.0868271910728,404.2533268996658,264
4200000,8400.000000793805,-512741.612482734,104995.46124917007,300.7427196885073,403.3805265163677,264
4300000,8600.00000083455,-513152.96071520075,104780.20683661249,300.1261578230007,404.3441279592368,264
4400000,8800.000000875296,-513332.48312971136,104837.71806914979,300.2908895578788,404.3759810886284,264
4500000,9000.000000916041,-512306.1065664203,104401.99869839451,299.0428410515636,404.95441139842023,264
4600000,9200.000000956787,-513863.4662182997,104588.42306317505,299.5768238524701,403.6099550552582,264
4700000,9400.000000997532,-513408.94599354314,105207.0258639029,301.3487127178023,405.50409503386703,264
4800000,9600.000001038277,-513605.1469314839,105060.50521320649,300.92902772897787,405.26482204985354,264
4900000,9800.000001079023,-512432.47169209877,105065.65693710587,300.9437840188037,406.0642676426528,264
5000000,10000.000001119768,-511948.2740295925,104327.07317223761,298.8282288555464,406.3040229886521,264
5100000,10200.000001160513,-514140.74969537184,105316.55360013113,301.6624374148768,403.88435812350525,264
5200000,10400.000001201259,-513590.0435194811,104168.7638326498,298.37477705131323,404.43752365887286,264
5300000,10600.000001242004,-512664.99819638766,104990.1283851423,300.72744455173137,404.3038989307178,264
5400000,10800.00000128275,-514163.0828150315,104606.51151328463,299.62863532713936,405.59042089242286,264
5500000,11000.000001323495,-513639.1536449827,104567.88863605668,299.5180062675445,403.16598160599807,264
5600000,11200.00000136424,-514746.1969459406,105068.03013250814,300.9505816577791,404.4160428254878,264
