#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513045.6384950299,104939.50807471958,300.5931889176012,405.32865569136936,0
200000,400.00000000118183,-513168.0732231154,104922.04575441417,300.5431691048271,403.238673874532,264
300000,599.9999999996356,-512303.8536407864,104199.64572397526,298.4738957414606,405.2280836855293,264
400000,799.9999999949063,-512829.74902890064,104521.46128510206,299.3957179182287,403.28381308208617,264
500000,999.9999999901769,-512095.0258879103,104006.79588278575,297.92148845645465,403.8029303091445,264
600000,1199.9999999854476,-512090.7670396599,104787.96878154529,300.15911332283906,403.9787538709473,264
700000,1399.9999999807183,-513305.91881794017,104791.42697422067,300.1690191169795,403.4691309637743,264
800000,1599.9999999759889,-513353.97874670196,105158.73479272623,301.22115125009697,403.77461130285474,264
900000,1799.9999999712595,-512772.99827839434,104984.56853030238,300.7222620025262,404.2260559401162,264
1000000,1999.9999999665301,-514101.04601805704,104452.43958336051,299.1980092209834,405.4823887606628,264
1100000,2199.9999999618008,-512743.71197092254,103973.41287774134,297.8258647573727,405.9875547821776,264
1200000,2399.9999999570714,-513408.55374516174,104427.32771912275,299.1260777293138,403.3110083067438,264
1300000,2599.999999952342,-513370.79752061656,104333.79342033045,298.8581541068099,404.21916696602545,264
1400000,2799.9999999476127,-513150.7832620363,104249.00030665984,298.61526910664054,403.97648711487426,264
1500000,2999.9999999428833,-513730.4416834852,105141.85063583264,301.17278755318296,404.02422132981013,264
1600000,3199.999999938154,-512863.3179955669,103802.27953771342,297.3356631416715,404.95209021308597,264
1700000,3399.9999999334245,-513512.4869929096,104174.835730211,298.4028289404106,404.5076350608821,264
1800000,3599.999999928695,-513737.81512094475,104463.74222595396,299.2303849910122,404.9524938252461,264
1900000,3799.999999923966,-513969.9036077098,104628.24108975218,299.70158253090557,404.1693574615655,264
2000000,3999.9999999192364,-514362.271437916,104946.64209941216,300.6136239212667,404.0130749626806,264
2100000,4199.999999938153,-513617.6982150059,104289.14811207697,298.730270187547,404.1980863188008,264
2200000,4399.999999978899,-512101.47417661827,104908.82738817524,300.50530585453237,406.4803640396483,264
2300000,4600.000000019644,-513053.01951106684,104515.53803494148,299.3787511086143,403.7340276398268,264
2400000,4800.0000000603895,-513222.34870574065,104383.80740115856,299.0014162800696,403.4092226690308,264
2500000,5000.000000101135,-513919.37309402553,104621.41812394,299.6820385375232,404.0687530810472,264
2600000,5200.00000014188,-513133.21069275076,105039.44190708955,300.8794436361907,403.98662743414855,264
2700000,5400.000000182626,-513705.77298690565,104697.0849581944,299.89878183488685,403.3501131452354,264
2800000,5600.000000223371,-514612.2986529679,104681.53565899449,299.85424176110826,403.86956778404124,264
2900000,5800.000000264116,-512687.98159030546,104171.6562241484,298.39372142805354,404.8589395365012,264
3000000,6000.000000304862,-513052.52221737616,104588.54981216171,299.58788914771725,403.59413667938867,264
3100000,6200.000000345607,-513970.54328614194,105631.50742416328,302.57538127769953,404.010021592606,264
3200000,6400.000000386352,-514106.7053795089,104394.0219617025,299.0306753016109,403.98736988899896,264
3300000,6600.000000427098,-513485.704513696,104610.58819100057,299.6510168171268,406.5892750423559,264
3400000,6800.000000467843,-513040.99357108446,105304.76492959014,301.6394461832764,406.194887195621,264
3500000,7000.0000005085885,-513355.5309081753,105149.98756682215,301.19609532428854,403.3141888263013,264
3600000,7200.000000549334,-514209.80940490216,104834.90502026636,300.2935594807429,403.37986655610007,264
3700000,7400.000000590079,-513960.1955311345,105437.98830311082,302.02105687899666,402.31882261346493,264
3800000,7600.000000630825,-512266.47808336886,105192.80273409368,301.3187369099059,405.4215747067153,264
3900000,7800.00000067157,-513151.0534163611,104525.86406521138,299.4083294287784,403.62465408206623,264
4000000,8000.000000712315,-513088.3781915982,104634.31159334572,299.7189711395144,405.22463195461125,264
4100000,8200.00000075306,-514506.1692277342,104365.36944705166,298.948601820351,405.1837180960484,264
4200000,8400.000000793805,-514119.8644412453,105555.11057801975,302.3565469032409,404.1748354703656,264
4300000,8600.00000083455,-513349.2230481771,104978.56344617455,300.7050607842165,404.0547806474221,264
4400000,8800.000000875296,-513076.2610707502,104984.15619046445,300.7210808787619,404.7495763735692,264
4500000,9000.000000916041,-514307.0855212086,104771.26496722712,300.1112662068662,401.0905641242393,264
4600000,9200.000000956787,-513445.77531165676,105047.6333443746,300.90290753744677,403.73321810095274,264
4700000,9400.000000997532,-512085.30915886024,104452.77754089097,299.1989772809035,405.44534899616474,264
4800000,9600.000001038277,-512578.67580459965,105116.73745787321,301.1008522984331,403.81690336273266,264
4900000,9800.000001079023,-512868.6661280636,104846.9201279619,300.3279760661039,403.99285484091394,264
5000000,10000.000001119768,-514279.79387083557,105080.41742067845,300.9968156395781,403.62598555503575,264
5100000,10200.000001160513,-511631.13680343283,104418.45215395268,299.10065418305487,404.2066769220291,264
5200000,10400.000001201259,-514201.21564309904,104459.53947444365,299.21834645088666,404.12572000509266,264
5300000,10600.000001242004,-512862.83047449216,104417.27748737257,299.09728941815644,403.34210548719074,264
5400000,10800.00000128275,-513681.71371694235,104699.37274467573,299.9053350677597,402.97565195090675,264
