#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2300000,4600.000000019644,-513345.54611001024,104993.76661054324,300.748609374667,403.381718769144,264
2400000,4800.0000000603895,-513468.10616812296,105657.62657029601,302.6501980704584,403.3733517492937,264
2500000,5000.000000101135,-514468.99282399984,104314.7586181155,298.8036300099928,403.98213757760743,264
2600000,5200.00000014188,-513421.0004784069,104950.07107415376,300.62344602231525,406.1232899006036,263
2700000,5400.000000182626,-513970.0218265634,104777.16801610321,300.1281751510623,404.22276152807945,263
2800000,5600.000000223371,-512937.1161444853,104365.74912923848,298.9496893981508,404.66472365661946,263
2900000,5800.000000264116,-513988.44668834796,103584.71076319367,296.71244989299475,404.5132816919698,263
3000000,6000.000000304862,-513860.31793990545,104236.84614583827,298.58045421159284,404.04151677606126,263
3100000,6200.000000345607,-512868.838743384,105207.1006686415,301.35969252156747,405.0193908636758,263
3200000,6400.000000386352,-514416.61354784714,104910.62422665267,300.51045279506803,405.26184274512303,263
3300000,6600.000000427098,-511753.6847680919,104619.37048278423,299.6761731871317,404.4799292290445,263
3400000,6800.000000467843,-513625.61177089764,104598.356139224,299.6159788079157,404.56020940923975,263
3500000,7000.0000005085885,-513134.1909283777,104865.3392781216,300.3807366629966,404.3740356067532,263
3600000,7200.000000549334,-513242.7149932571,103864.7772054869,297.51468411861913,403.1493467513543,264
3700000,7400.000000590079,-513631.5518043372,104775.25961369649,300.1227086420639,405.83381128042856,264
3800000,7600.000000630825,-513701.5972449854,105076.0897954152,300.98441940576504,404.2122107779766,264
3900000,7800.00000067157,-513781.3885935,105247.85008608876,301.4764168855533,404.907081620077,264
4000000,8000.000000712315,-512284.54966470785,105068.25687741803,300.96198246240124,403.4508945391758,264
4100000,8200.00000075306,-513053.56255406374,104690.2074471506,299.8790815998238,403.483942425622,264
4200000,8400.000000793805,-514130.26978224237,105211.69076875737,301.3728405995087,404.8886669787644,264
4300000,8600.00000083455,-513894.32828867575,104741.49081554438,300.0259798608004,405.1613608010735,264
4400000,8800.000000875296,-513571.70658075716,105072.21704902593,300.97332614633996,403.28972410101744,264
4500000,9000.000000916041,-513469.990847941,105703.30081286118,302.7810293129137,403.77292210028696,264
4600000,9200.000000956787,-512463.4878233699,104759.64447786158,300.07797998302874,405.4553895287661,264
4700000,9400.000000997532,-513361.4945760728,104721.47700948885,299.96865146375546,404.22657390341044,264
4800000,9600.000001038277,-513370.5364532769,104248.26257352071,298.6131559124687,403.73166316914967,264
4900000,9800.000001079023,-513375.5822206801,105001.88625994674,300.7718676436628,402.57721544765855,264
5000000,10000.000001119768,-513908.0931646214,104951.33328427933,300.62706155066763,403.54938071830736,264
5100000,10200.000001160513,-514046.81052227784,104851.91845962859,300.3422934998571,402.8579482737986,263
5200000,10400.000001201259,-513123.7512573595,104445.08497118423,299.1769423571503,405.3831343347741,263
5300000,10600.000001242004,-512486.14167618705,104378.73446531291,298.986885146934,404.8364742428108,263
5400000,10800.00000128275,-514618.44745683065,104992.32996609359,300.74449418921984,403.81388032139057,263
5500000,11000.000001323495,-515537.89427670883,105523.39438345341,302.2656976869644,404.94138023233046,263
5600000,11200.00000136424,-513789.04234922957,104367.58723257936,298.9549545395159,406.4000023111895,263
5700000,11400.000001404986,-513642.6095567974,105088.70332617871,301.02055013960666,403.9308992799394,264
5800000,11600.000001445731,-514104.7047989685,104316.46269203501,298.80851123178445,403.9175945876219,264
5900000,11800.000001486476,-513734.7239866946,103892.39285164862,297.5937875496917,405.00039658700166,264
6000000,12000.000001527222,-514101.7912944332,104448.98489073094,299.188113452523,402.4788461971149,264
6100000,12200.000001567967,-513544.73734657373,104065.51173077611,298.089676628014,404.5426128130596,264
6200000,12400.000001608712,-513952.76689944975,105889.41091622389,303.3141310063173,404.29341309925115,264
6300000,12600.000001649458,-513948.5058171316,104714.93272500424,299.9499057370173,403.6661693211139,264
6400000,12800.000001690203,-513152.1567193917,104145.19107178802,298.3179135203442,404.20389092341384,264
6500000,13000.000001730948,-512942.2380461255,104983.46026773867,300.7190874481158,406.40768151100764,264
6600000,13200.000001771694,-513509.59406823386,105352.20519724733,301.7753361030959,404.63276991792,264
6700000,13400.00000181244,-513289.16026699636,104385.0686431945,299.0050290353849,403.8190727198688,264
6800000,13600.000001853185,-514059.031540724,104831.16545516305,300.2828477114561,404.36134986174744,264
6900000,13800.00000189393,-513563.608154431,104486.9611419997,299.2968942413932,402.85132957447803,264
7000000,14000.000001934675,-514032.47712243116,104820.4615476653,300.2521869836934,404.0891599568299,264
7100000,14200.00000197542,-514612.48478436796,104262.68248926586,298.65446093225853,404.40289877114463,264
7200000,14400.000002016166,-515152.7188702277,104347.86279784073,298.89845502997497,403.4970013358117,264
7300000,14600.000002056911,-515730.14951749425,104948.39979206119,300.61865873082695,404.3098412250792,264
7400000,14800.000002097657,-513478.4136081487,104631.61928555195,299.71125917859405,404.09803991752244,264
7500000,15000.000002138402,-514638.3162944885,104081.3298407722,298.1349866948669,403.69261227460845,264
7600000,15200.000002179147,-513403.1795087415,104865.64497652551,300.38161231850296,404.9715354082278,264
7700000,15400.000002219893,-513792.68473056983,104804.31623770308,300.20593967134516,404.130042633178,264
7800000,15600.000002260638,-513075.88858018257,104955.79706285783,300.63984778782606,406.0331981357734,264
7900000,15800.000002301384,-514082.8660795917,104278.42835389765,298.699564056418,404.69978727656235,264
8000000,16000.000002342129,-514605.85751487035,105207.96407141001,301.3621656891692,404.45573266882525,264
8100000,16200.000002382874,-512814.97165606637,104525.31384452118,299.4067533532381,406.23330379103186,264
8200000,16400.000002423618,-513131.1728947377,104994.02117897023,300.74933857129344,404.1316977114873,264
8300000,16600.000002464363,-513151.5729444423,105485.14969537608,302.1561479762859,403.51734411380136,264
8400000,16800.00000250511,-513061.55866308557,105045.4549309577,300.89666759743005,405.1641192022199,264
8500000,17000.000002545854,-514272.3249469707,105328.05404728011,301.70615652223205,405.72481413596194,264
8600000,17200.0000025866,-513625.1039674855,105074.82015731023,300.9807826003926,404.0015413935095,264
8700000,17400.000002627345,-513215.42882735934,104283.0441190002,298.71278565023835,403.4328944506043,264
8800000,17600.00000266809,-513175.82309357496,103415.35766733775,296.22734768439517,403.44762937635113,264
8900000,17800.000002708835,-514337.6168446457,104328.63882471516,298.84338906395806,404.6996799928993,264
9000000,18000.00000274958,-512168.6502919649,104107.06516448507,298.20870405036635,403.576275540475,264
9100000,18200.000002790326,-513462.1991394656,104584.87100378994,299.57735141259565,404.1979570028547,264
9200000,18400.00000283107,-513814.41148038814,104753.22451893007,300.05959037969103,404.0284426327533,264
9300000,18600.000002871817,-513349.03477305593,104103.18203237024,298.1975810416273,404.4309072071107,264
9400000,18800.000002912562,-513802.2412788668,104562.71541373245,299.5138879983876,403.87758055027166,264
9500000,19000.000002953308,-513479.2715478088,104790.01850830438,300.1649846473214,405.90860036300234,264
9600000,19200.000002994053,-513162.3751056427,105237.7445252382,301.44747008736834,403.64952748956244,264
9700000,19400.0000030348,-514411.1249254327,105428.4851390325,301.9938356117398,405.57688256984073,264
9800000,19600.000003075544,-514414.9811744783,104797.71877418895,300.1870416163336,403.1818870896111,264
9900000,19800.00000311629,-513422.66984182363,105717.25404088071,302.8209975325388,403.01651588450903,264
10000000,20000.000003157034,-513275.7997330418,105167.66539375985,301.2467324434234,404.5338713270402,264
