#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512280.37034602463,105151.31424648874,301.1891356928524,404.5668229256045,0
200000,400.00000000118183,-512594.61709925067,105073.9034508908,300.96740483968597,405.3744869246285,266
300000,599.9999999996356,-512319.51543193636,105127.94609165244,301.1222013477297,403.70769803803415,265
400000,799.9999999949063,-513580.92066987045,104559.3067524517,299.4934248334072,403.54659519492776,264
500000,999.9999999901769,-512854.4867344294,105220.25489211967,301.3866051550316,403.81636331063015,264
600000,1199.9999999854476,-512717.429840656,104195.19947870879,298.4504977348354,404.138628145469,263
700000,1399.9999999807183,-513544.16768505704,105297.00552211516,301.6064450693291,403.51216456095284,263
800000,1599.9999999759889,-512471.48873766465,104788.6547148824,300.1503554202707,403.67654707636115,263
900000,1799.9999999712595,-512449.8448081622,103912.00903654448,297.6393439692057,405.1667325731671,262
1000000,1999.9999999665301,-513156.8538535577,104395.10473496024,299.023094395013,404.53411015313617,262
1100000,2199.9999999618008,-511599.8966522794,104838.56658835965,300.29332000555576,406.21605914506006,262
1200000,2399.9999999570714,-512608.3566081268,104619.71859451593,299.6664649007361,405.0246041654733,262
1300000,2599.999999952342,-514089.36599055445,104975.16243638197,300.68457698317786,402.6501224329926,262
1400000,2799.9999999476127,-512230.45358297834,104479.90388117009,299.26598799779356,406.1374085006756,262
1500000,2999.9999999428833,-512878.2654469297,105113.4932005984,301.08080335098543,406.16397396782634,262
1600000,3199.999999938154,-514308.4951203782,104413.0900358326,299.0746104151763,403.81519276098146,262
1700000,3399.9999999334245,-512453.8858645172,104404.9680744913,299.05134635486434,405.44219077414493,262
1800000,3599.999999928695,-513414.40413428843,104278.46115504892,298.6889875008732,404.3870385531367,262
1900000,3799.999999923966,-513095.3235147521,103926.45408078586,297.68071949000904,403.8391476211032,262
2000000,3999.9999999192364,-513577.47526514204,105047.76720338211,300.89254173546516,402.9474315570169,262
2100000,4199.999999938153,-513160.4958095895,105107.93248023212,301.0648755561409,404.7244367361562,262
2200000,4399.999999978899,-511836.2633861997,104596.07553779041,299.59874314308314,405.88203535556005,262
2300000,4600.000000019644,-512978.4283845364,104480.05438558542,299.2664190936395,405.4362078159365,262
2400000,4800.0000000603895,-512788.0067356564,105342.44248537484,301.73659198942,404.8982462677117,262
2500000,5000.000000101135,-512200.8201997904,105347.82436237411,301.7520075160203,404.5038062797989,262
2600000,5200.00000014188,-514671.6213274938,104493.88107295823,299.3060234300109,402.580004012179,262
2700000,5400.000000182626,-513032.74802912166,104487.39554598296,299.28744667442595,403.46612817037783,262
2800000,5600.000000223371,-513732.36591575807,104454.74089812604,299.19391265409666,403.6936800342836,262
2900000,5800.000000264116,-512866.7188569899,105507.17967528536,302.208455343684,404.58804830968694,262
3000000,6000.000000304862,-513398.18006965704,105326.65875726624,301.6913820226107,405.014288843968,262
3100000,6200.000000345607,-514210.0919305128,104186.3083915973,298.42503063666663,404.781073968904,262
3200000,6400.000000386352,-512303.8061517845,105169.68030480249,301.2417423318587,405.52377931203364,262
3300000,6600.000000427098,-513922.09949559346,104414.02510239166,299.0772887639041,402.54835237173256,262
3400000,6800.000000467843,-512289.0944095482,105322.30110715568,301.6789002302541,403.90604216549065,262
3500000,7000.0000005085885,-512009.26720346184,105794.26539269934,303.0307665027722,405.1776378908008,262
3600000,7200.000000549334,-513603.3370801355,104340.35053869174,298.8662597499318,404.50144202076507,262
3700000,7400.000000590079,-513916.31169237895,105529.66985793418,302.2728748777822,403.42242612021334,261
3800000,7600.000000630825,-513096.8750642063,105088.8395752552,301.01018698102354,403.7621655586341,261
3900000,7800.00000067157,-513776.5600198009,104687.31259059586,299.86007710048113,403.3878338903996,261
4000000,8000.000000712315,-513755.6838020575,104877.04460667574,300.4035341399472,404.27793022843053,261
4100000,8200.00000075306,-513432.1593372137,104456.81621027995,299.1998570541112,403.8620682361169,261
4200000,8400.000000793805,-514398.5981473592,105250.82134525449,301.4741578752885,404.49989196183293,261
4300000,8600.00000083455,-513165.27288516564,104701.28234376118,299.90009122595217,402.9408131982575,261
4400000,8800.000000875296,-512829.93991632666,104510.4373697415,299.3534462963266,405.01290623416907,261
4500000,9000.000000916041,-513793.1796761863,105204.28336455661,301.3408572666967,405.82333998349225,261
4600000,9200.000000956787,-513148.0357390647,105415.50096542074,301.9458563302202,403.9491516865642,261
4700000,9400.000000997532,-513498.731930648,104717.96880770975,299.94788693531115,404.0614563317298,261
4800000,9600.000001038277,-513288.7099556625,104673.19353208819,299.819635313717,403.43659984823364,261
4900000,9800.000001079023,-514081.3032979225,105046.15462893684,300.8879227736681,403.1451606038643,261
5000000,10000.000001119768,-513286.1893286407,104904.33420827548,300.4817008426473,405.1183262878751,261
5100000,10200.000001160513,-514396.725664312,105007.15797473368,300.7762230896601,403.9924665967561,261
5200000,10400.000001201259,-513264.11273126584,104240.64520251798,298.5806697481203,404.2179300870893,261
5300000,10600.000001242004,-515317.4053218714,105179.22684522062,301.2690868712779,401.8137253605506,261
5400000,10800.00000128275,-513625.1532930676,104831.99021735362,300.27448304176227,404.07244658871645,261
5500000,11000.000001323495,-512518.3684113892,104856.36523377046,300.34430138097844,405.65582606101697,261
5600000,11200.00000136424,-513365.15877988003,103905.39023543941,297.6203854711741,403.2348468055919,261
5700000,11400.000001404986,-515100.03787507303,104356.29686891637,298.9119354645175,403.1820899854886,261
5800000,11600.000001445731,-512873.29617983615,104434.76756883482,299.13670224422935,403.9127774144461,261
5900000,11800.000001486476,-512941.6725822203,105155.83376533884,301.2020811323456,404.2794999382326,261
6000000,12000.000001527222,-514135.0857604118,105503.09262435406,302.19674863943266,404.6417345562273,261
6100000,12200.000001567967,-513668.48671466764,104231.59448855428,298.5547454243431,406.4153090343755,261
6200000,12400.000001608712,-513123.17743118247,104538.82184667955,299.43474909446394,404.9093756859384,261
6300000,12600.000001649458,-514047.1422393131,104619.30392195942,299.6652771374658,404.00412197356667,261
6400000,12800.000001690203,-513262.46936266124,104111.91894118511,298.21195394395136,403.88859358646135,261
6500000,13000.000001730948,-513130.1100955531,104965.40175346695,300.65661906679793,404.25326751219524,261
6600000,13200.000001771694,-512830.05348392157,105463.92880349001,302.08457013323897,404.08639660948523,261
6700000,13400.00000181244,-512452.20494443364,104591.23864229152,299.5848886288986,405.9960712171624,261
6800000,13600.000001853185,-513570.48681399226,104458.48756873526,299.2046443933108,402.4253102324745,261
6900000,13800.00000189393,-512647.0196001311,104491.8990064091,299.30034611713,403.1846329028504,261
7000000,14000.000001934675,-514432.3787808693,105125.38970352616,301.11487898247185,404.4605908175232,261
7100000,14200.00000197542,-513754.695164599,105509.82674174581,302.216037442539,402.6391349631174,261
7200000,14400.000002016166,-515010.6651430777,103584.26480658911,296.70057299847696,403.06005781649486,261
7300000,14600.000002056911,-513210.8431046107,105037.82910200069,300.86407563224094,406.22362283778284,261
7400000,14800.000002097657,-511712.9269469422,104742.34881116258,300.017719559095,404.31386856216335,261
7500000,15000.000002138402,-513815.4526873687,104809.17212009698,300.20912424867316,403.89092205397674,261
7600000,15200.000002179147,-513918.9620541921,104620.94456016022,299.6699764834057,404.6590734959713,261
7700000,15400.000002219893,-514082.5147238998,104602.52846225255,299.61722651397935,403.3941432072011,261
7800000,15600.000002260638,-513053.8324172292,104794.8238730144,300.1680259878623,403.00203891065195,261
7900000,15800.000002301384,-514753.4007900306,104469.16512772249,299.2352285546759,402.6452930214554,261
8000000,16000.000002342129,-514330.3153891261,104637.02705036111,299.71604220648396,402.7612605240078,261
8100000,16200.000002382874,-513757.1040442474,104622.07457801617,299.6732132389688,404.2890889983155,261
8200000,16400.000002423618,-513738.76959029585,104778.45929071598,300.12115225705105,404.12608082469404,261
8300000,16600.000002464363,-513482.6204184042,104923.8059925923,300.5374746570861,403.24018615339236,261
8400000,16800.00000250511,-514395.72237365553,104859.01638617422,300.351895183365,404.7277227977171,261
8500000,17000.000002545854,-514433.74275258416,105594.01242602672,302.4571738816599,403.15358393223966,261
8600000,17200.0000025866,-513082.8058144003,104888.26909379766,300.43568488955094,404.2608608958181,261
8700000,17400.000002627345,-511945.96316013345,104058.32355393039,298.05843852210376,404.13396987236797,261
8800000,17600.00000266809,-512902.19972021226,104877.65588539286,300.40528505014544,402.46511254963485,261
8900000,17800.000002708835,-513031.38792646537,104323.0472940809,298.81669737093193,404.0047245433916,261
9000000,18000.00000274958,-513208.01634445693,104498.10375375842,299.31811862434705,403.8820333910149,261
9100000,18200.000002790326,-514238.09571852814,104387.71325868543,299.001922692437,404.2552786846011,261
9200000,18400.00000283107,-513398.4453216633,105013.85572437628,300.79540772316085,404.6614188786379,261
9300000,18600.000002871817,-513037.89568254724,105186.44058262999,301.28974946927787,402.1608671776893,261
9400000,18800.000002912562,-513489.4202158698,105018.83190374922,300.809661193744,404.5598360647095,261
9500000,19000.000002953308,-513575.98236973584,105302.56838654412,301.62237900549854,404.20119780928576,261
9600000,19200.000002994053,-513052.3251556144,104717.37965034446,299.94619938819,404.3980942777124,261
9700000,19400.0000030348,-512875.06286775274,104556.79314110719,299.4862249954047,405.48764515887217,261
9800000,19600.000003075544,-512540.8273638622,104773.21869922025,300.1061414201972,403.908422559133,261
9900000,19800.00000311629,-513014.0796213071,105325.26529408153,301.68739067000394,404.50248669991106,261
10000000,20000.000003157034,-513459.0766387363,104940.8256603512,300.5862247755113,404.8182852954459,261
