#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512530.878654019,104207.4133184161,298.485482326814,405.936296290695,0
200000,400.00000000118183,-512094.25859910203,104440.51391469434,299.1531617336349,404.58247975985586,264
300000,599.9999999996356,-513871.8771792534,105747.75506869354,302.8975451123552,404.14599076070266,264
400000,799.9999999949063,-512203.53321487224,103874.9324490595,297.53314400947085,404.2290517778466,264
500000,999.9999999901769,-512925.7155758501,104576.67544465675,299.54317467658166,405.18489313094966,264
600000,1199.9999999854476,-513067.1136440323,105137.31239149638,301.1490296168279,404.63782653097974,264
700000,1399.9999999807183,-514160.84968643915,104303.30697723164,298.7601543879675,403.417133129547,264
800000,1599.9999999759889,-512340.4100757581,104746.02172925294,300.028240046005,406.0729645691703,264
900000,1799.9999999712595,-513288.4102435075,104801.47521142091,300.1870776837941,403.54804862055335,264
1000000,1999.9999999665301,-514240.468265872,105400.92969357618,301.9041192506196,403.05267055415,264
1100000,2199.9999999618008,-512134.9903432047,105445.021467552,302.0304130909782,406.34411470409185,264
1200000,2399.9999999570714,-514038.1497412855,104684.40861111274,299.85175911532934,404.70285458177716,264
1300000,2599.999999952342,-513197.0214816672,104245.47597577993,298.5945067261355,404.0209943172404,264
1400000,2799.9999999476127,-513654.1670284979,104580.6099246217,299.55444436568195,404.14041939458247,264
1500000,2999.9999999428833,-513300.10055504646,104965.69761295523,300.65746650902156,404.77986435776336,264
1600000,3199.999999938154,-514719.20725318743,104410.33586603455,299.0667215359267,403.8204784928565,264
1700000,3399.9999999334245,-512375.62050017994,103813.4614198574,297.35707006985155,404.00715927657836,264
1800000,3599.999999928695,-513190.00308669405,105126.05677813484,301.11678971108495,404.0934408426426,264
1900000,3799.999999923966,-514937.0943932864,103660.29117787775,296.9183383894507,402.8266720116366,264
2000000,3999.9999999192364,-513232.4585241084,104191.03948267107,298.43858209098374,405.4671461066886,264
2100000,4199.999999938153,-513328.3865113403,104428.3167197709,299.11822481797964,405.0204051524935,264
2200000,4399.999999978899,-512182.2103429185,105127.65688028361,301.1213729479818,404.5542143635504,264
