#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
3800000,7600.000000630825,-511730.3578455802,105062.0431254328,300.9334328327802,405.4461333930737,262
3900000,7800.00000067157,-514555.9198245788,105631.7548342119,302.5652809783873,403.26810813846225,262
4000000,8000.000000712315,-513153.3634473304,104857.02866694581,300.3462016792876,405.19924604077613,262
4100000,8200.00000075306,-514164.45175303845,105185.86579818552,301.2881030910915,403.4725765224568,262
4200000,8400.000000793805,-513052.46064998675,104830.28902188258,300.2696102391992,404.8696321808387,262
4300000,8600.00000083455,-515319.464904082,104664.38997980265,299.79441894506857,403.8892161610151,262
4400000,8800.000000875296,-513563.1815178357,104576.67407977511,299.5431707670963,403.19688980769905,262
4500000,9000.000000916041,-512287.025187423,104669.76556171305,299.80981644039275,405.14138723806786,262
4600000,9200.000000956787,-513240.19067791896,104951.43890672247,300.61662472366567,404.6971154056946,262
4700000,9400.000000997532,-513398.0877125696,104866.4472219976,300.3731796250779,404.25639863037946,262
4800000,9600.000001038277,-512338.9878854719,104336.03991886548,298.8539126683088,404.37531541552534,262
4900000,9800.000001079023,-513465.77163816895,104264.19203479192,298.64811588620915,405.2121495593966,262
5000000,10000.000001119768,-512997.7506451197,104159.12232688727,298.3471604988412,403.7446418075359,262
5100000,10200.000001160513,-513839.48697438836,104277.69154441624,298.68678307420544,403.9210457251716,262
5200000,10400.000001201259,-512576.65191896353,104454.13773007377,299.1921849756017,406.3212791901827,262
5300000,10600.000001242004,-514563.80065320246,103261.86090298794,295.7770985391658,404.96226025179834,262
5400000,10800.00000128275,-513220.4192094663,105448.76593652787,302.0411385239654,405.1914092310455,262
5500000,11000.000001323495,-513027.2789872503,104491.42395731257,299.29898541490934,404.26461384780424,262
5600000,11200.00000136424,-514374.70955984294,105612.2616022738,302.5094457306648,402.53308596042547,262
5700000,11400.000001404986,-514860.5459771743,105103.06332878419,301.05092864994515,404.47218621488673,262
5800000,11600.000001445731,-513823.03319357615,105000.17807514069,300.7562302827161,403.8447765676266,262
5900000,11800.000001486476,-514684.4898664928,103706.70909322263,297.05129509002614,404.62013678242295,262
6000000,12000.000001527222,-513470.9187712348,103712.24975735936,297.0671654370063,403.86075109413326,262
6100000,12200.000001567967,-513676.8136431044,104516.02428983268,299.36944913609614,404.9604367589576,262
6200000,12400.000001608712,-513717.1223312956,104278.57018296106,298.68929979390407,403.90214301362397,262
6300000,12600.000001649458,-513033.44944433775,104907.35206871293,300.49034502159367,404.76599541899566,262
6400000,12800.000001690203,-513327.635830285,104285.78803762351,298.7099741851175,403.516604362793,262
6500000,13000.000001730948,-513880.64386265446,104877.92543214024,300.4060571237277,404.80885544093576,262
6600000,13200.000001771694,-512915.4247182729,104637.43658923317,299.7172152651356,403.33704182259635,262
6700000,13400.00000181244,-512331.4041559561,104759.37401212973,300.066485526511,404.94773122677293,262
6800000,13600.000001853185,-513592.26712557534,104723.31278813293,299.9631939132253,404.72144796876165,262
6900000,13800.00000189393,-513951.1571095288,104664.15948336106,299.79375872484667,403.86237925822735,262
7000000,14000.000001934675,-514513.65506135114,105147.68140728283,301.17873000550196,403.6533481853313,262
7100000,14200.00000197542,-512810.14999776846,104417.91712920432,299.08843685273405,403.72380289261685,262
7200000,14400.000002016166,-512695.48739907285,105620.40283026383,302.53276497721316,405.49826711313506,262
7300000,14600.000002056911,-513632.9624267798,105683.37221946102,302.7131307295893,403.88956208046113,262
7400000,14800.000002097657,-513316.0034174626,105207.16785038398,301.3491194153868,403.67449942524,262
7500000,15000.000002138402,-513697.78903665347,103534.78530639037,296.55884687735175,404.9989888834295,262
7600000,15200.000002179147,-513138.08982757526,104996.66144171369,300.7461574482488,405.6246398612155,262
7700000,15400.000002219893,-512820.38386308495,104498.0733557117,299.31803155400013,404.74013375863797,262
7800000,15600.000002260638,-513933.8651328711,105154.91464649967,301.1994484633129,403.8333377823463,262
7900000,15800.000002301384,-513997.81926748203,104934.82716859994,300.56904305449365,404.3989185442774,262
8000000,16000.000002342129,-513823.30757169286,104686.37100711756,299.8573800850796,404.71577703939323,262
8100000,16200.000002382874,-514096.2922816053,103763.21472695348,297.21314644782547,403.28586370200725,262
8200000,16400.000002423618,-513598.1036055917,104748.13195462432,300.03428444935156,403.10338570905014,262
8300000,16600.000002464363,-512925.99009397207,104620.48257048824,299.6686531878197,405.181447561258,262
8400000,16800.00000250511,-513065.1995722214,104563.00118761742,299.50400695254103,404.55572329644144,262
8500000,17000.000002545854,-514600.56618880294,104580.02833274193,299.5527784886851,403.4914679402265,262
8600000,17200.0000025866,-513618.5823681713,103953.49645143643,297.75817803916453,403.8030147122762,262
8700000,17400.000002627345,-513835.78180855094,105170.04847425641,301.24279689442324,404.33417867999117,262
8800000,17600.00000266809,-513632.01979894796,104931.95817178697,300.56082527161,402.62877804383294,262
8900000,17800.000002708835,-513450.9681074708,104653.91867021502,299.76442555214834,404.41308023463057,262
9000000,18000.00000274958,-512730.90134322597,104807.16798012005,300.2033837099858,403.898091702172,262
9100000,18200.000002790326,-514599.8574905675,104223.03014535387,298.53021423189153,403.90421544805764,262
9200000,18400.00000283107,-512279.2916946155,104273.14167978603,298.67375071407463,405.2796176515376,262
9300000,18600.000002871817,-512522.2648150418,104805.8935979188,300.1997334458261,404.4765501694882,262
9400000,18800.000002912562,-513842.3466889467,105002.14394778037,300.7618612107313,404.88562315814875,262
9500000,19000.000002953308,-513832.4490646273,105518.61450909072,302.2412085977476,404.660894228575,262
9600000,19200.000002994053,-513725.52006388037,104488.87404823373,299.2916816078475,403.0454677774384,262
9700000,19400.0000030348,-512956.41530831624,104369.49964010867,298.9497526926963,404.2805175992399,262
9800000,19600.000003075544,-514658.0034980383,104735.78829175366,299.9989279996682,404.02350712309885,262
9900000,19800.00000311629,-512688.2661924581,104128.586653759,298.25969594299414,404.8969191614683,262
10000000,20000.000003157034,-513231.89176144917,103938.33167051274,297.71474094765404,403.62033776274717,262
