#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513938.38155126246,104378.63678473781,298.9759245833024,405.65397519206886,0
200000,400.00000000118183,-513915.23332479596,104337.36156272923,298.85769830594796,404.06126149332965,265
300000,599.9999999996356,-514494.22875786945,104217.68270435347,298.51489734170696,402.3917735528357,264
400000,799.9999999949063,-513992.45022949344,105369.88679914572,301.81520184041017,403.64704857599787,264
500000,999.9999999901769,-513441.9652061756,104811.21220000566,300.2149677315515,403.54038699172423,264
600000,1199.9999999854476,-512717.3362043486,104576.98916294909,299.54407327249555,404.9572697018683,264
700000,1399.9999999807183,-513791.45165320113,104425.9962841412,299.11157830094135,404.8708945610068,264
800000,1599.9999999759889,-514247.1749352999,104677.33721933723,299.8315042436497,403.0239336537396,264
900000,1799.9999999712595,-512392.6637367746,104202.77624611737,298.47220017425315,403.44303928757785,264
1000000,1999.9999999665301,-513759.8276106999,104906.28971497586,300.4873020790859,404.3277690800553,264
1100000,2199.9999999618008,-512907.99507925985,104537.54445755022,299.4310902174393,404.5143279870185,265
1200000,2399.9999999570714,-513260.9864430735,104770.94651100831,300.0996331001768,404.2355938780645,265
1300000,2599.999999952342,-513932.95556414826,105628.84177064052,302.55693697331645,404.975609136804,265
1400000,2799.9999999476127,-513214.0921738441,104467.70379952877,299.2310428135962,405.272520473932,265
1500000,2999.9999999428833,-513324.5448954813,104559.35918753757,299.49357502533115,403.1115520147258,265
1600000,3199.999999938154,-513470.1834077784,105877.3543980578,303.2687616803773,403.4054703159887,265
1700000,3399.9999999334245,-514474.07572595775,104911.57810673316,300.50244983215015,403.3160145148801,265
1800000,3599.999999928695,-513005.2410069653,104833.83181234333,300.27975799630957,404.76016666366706,265
1900000,3799.999999923966,-514010.8677369803,104583.7508927167,299.5634411668399,404.3221539340072,265
2000000,3999.9999999192364,-514501.8615330681,105133.72597080737,301.138756887901,403.6245531409734,265
2100000,4199.999999938153,-513033.4683803492,103898.0708230976,297.5994201842178,405.28992578683625,265
2200000,4399.999999978899,-514250.7389577213,104313.7861602999,298.7901703332147,403.3280964294102,265
2300000,4600.000000019644,-512840.90418213047,104590.02080393914,299.5814003255579,405.3692707546775,265
2400000,4800.0000000603895,-512725.7527974658,104399.51904800063,299.035738489277,403.9886759459075,265
2500000,5000.000000101135,-512403.6138345818,103965.22983853717,297.7917864514317,404.3227000165568,265
2600000,5200.00000014188,-514371.6448961608,105554.40557888697,302.34372639749836,404.07362016176603,265
2700000,5400.000000182626,-513301.1917073936,105192.57866991474,301.3073310393928,402.4662235496264,265
2800000,5600.000000223371,-512830.9937172774,104966.33926986065,300.65930443268553,405.74383932154694,265
2900000,5800.000000264116,-513993.6386394724,104895.72359601746,300.45703711987437,403.0289802069711,265
3000000,6000.000000304862,-514017.2936140294,105016.85724953422,300.8040051123096,402.45209436367566,265
3100000,6200.000000345607,-514032.75841548806,105525.28803083423,302.26032383430316,403.5343639491504,265
3200000,6400.000000386352,-514384.1977879056,105009.74928977888,300.78364549749557,403.5776670216382,265
3300000,6600.000000427098,-513504.1879461212,104841.74639821288,300.302428062723,404.97808250463663,265
3400000,6800.000000467843,-513590.48995100707,104161.68571131537,298.3545029038875,403.8857187536921,265
3500000,7000.0000005085885,-514561.0777277672,105092.3388367187,301.02021005627756,404.6428603844672,265
3600000,7200.000000549334,-512322.131505216,105532.04439063184,302.27967634722665,404.91582111645056,265
3700000,7400.000000590079,-513457.7970100697,104369.12134678045,298.94866913191174,405.6658838724349,265
3800000,7600.000000630825,-513532.2577102324,104708.47828491998,299.92070284943634,404.4075360082801,265
3900000,7800.00000067157,-513713.2609569882,104961.84654853086,300.6464357504068,403.70832233865,265
4000000,8000.000000712315,-513577.7951444001,104749.03216359275,300.0368629540815,403.7733184817245,265
4100000,8200.00000075306,-514282.6965453122,105405.54032767017,301.917325675168,404.8716112758125,265
4200000,8400.000000793805,-514856.7585656494,105930.057386467,303.4197209683438,404.477425347692,265
4300000,8600.00000083455,-513706.0353547409,104582.37217569666,299.5594920522652,404.05399021063084,265
4400000,8800.000000875296,-513540.0069693588,105084.84693030175,300.99875068760883,406.0945766037455,265
4500000,9000.000000916041,-514655.7329553766,103859.41906492022,297.48870839975865,402.01039830193355,265
4600000,9200.000000956787,-512937.8539694641,105165.7881649335,301.2305939191971,403.13811123120274,265
4700000,9400.000000997532,-512972.7583204941,104710.68075468595,299.9270114721098,404.26750504640296,265
4800000,9600.000001038277,-513022.58168653725,105374.98747224291,301.8298119033714,405.73144300713113,264
4900000,9800.000001079023,-512001.9171008896,105388.4301499821,301.8683163055149,404.24529334989967,264
5000000,10000.000001119768,-514585.86057912046,104008.29673403688,297.9151446911787,401.88902509061313,264
5100000,10200.000001160513,-512681.84887148486,103863.4114170319,297.50014385437487,403.69605772845046,264
5200000,10400.000001201259,-513830.33005564194,105414.84704769572,301.94398328739777,405.0985569982185,264
5300000,10600.000001242004,-514284.465097568,105266.45693992695,301.51894353754284,402.8446322042053,264
5400000,10800.00000128275,-513645.58444385044,104099.11579470917,298.17528137690954,403.87252486641654,264
5500000,11000.000001323495,-513894.0384398997,105496.5186824816,302.1779186335041,404.43823487669664,264
5600000,11200.00000136424,-513908.4032788137,104948.9766247042,300.6095719103154,404.5972372692909,264
5700000,11400.000001404986,-514504.0475201886,103882.8556849908,297.55583885260376,402.8331828686678,264
5800000,11600.000001445731,-513682.0759644243,104583.77136641234,299.56349981046924,404.5730410757817,264
5900000,11800.000001486476,-513139.70902936393,104533.75739025162,299.4202427683642,404.69454264870785,264
6000000,12000.000001527222,-515212.0546684298,104487.95791605877,299.2890574936372,402.55457043472893,264
6100000,12200.000001567967,-513606.422219343,104137.44222059692,298.2850612990156,404.3845070258639,264
6200000,12400.000001608712,-514396.64262580033,104603.24546707515,299.61928025971093,403.4808159217668,264
6300000,12600.000001649458,-515422.24688952416,105474.44421715848,302.1146898552506,401.4558793448565,264
6400000,12800.000001690203,-513676.51722997474,104256.73091818055,298.6267447100181,403.6725727688249,264
6500000,13000.000001730948,-514136.70695202146,104788.880628702,300.15100251430425,403.8554205261829,264
6600000,13200.000001771694,-513386.79436999327,104833.35077447887,300.2783801402203,404.68257885978005,264
6700000,13400.00000181244,-513605.5092279776,104736.90731371191,300.0021332592395,404.30235537133314,264
6800000,13600.000001853185,-512687.8772977474,104525.16835480646,299.39564084892356,404.5308260783004,264
6900000,13800.00000189393,-513436.6645633066,104339.6104075801,298.86413976264106,404.3156014016778,264
7000000,14000.000001934675,-514430.7770143836,105090.05632697965,301.0136721718922,402.177296612606,264
7100000,14200.00000197542,-512582.69371313043,103706.15345967689,297.0497035665288,403.92708757115264,264
7200000,14400.000002016166,-513740.9254989233,103589.83670932229,296.7165328234244,403.2673182356556,264
7300000,14600.000002056911,-513553.93814174365,104416.16448796925,299.08341669200126,403.0568595859232,264
7400000,14800.000002097657,-513965.59013364883,105453.60061009473,302.05498667378066,405.30795879523623,264
7500000,15000.000002138402,-513618.91197312064,104432.8052032754,299.1310813616851,404.17608161882976,264
7600000,15200.000002179147,-513664.13901855424,104876.12396942731,300.4008971216737,404.5642068401309,264
7700000,15400.000002219893,-514100.5864810934,104659.66781814536,299.78089306763803,404.1167297585343,264
7800000,15600.000002260638,-513153.1051578475,104668.78455154819,299.8070064935483,404.4989100893392,264
7900000,15800.000002301384,-513526.49351315154,105153.86355220672,301.19643777168346,403.8852213614317,264
8000000,16000.000002342129,-513120.6968770153,105641.01725672695,302.5918117074773,404.34606462441894,264
8100000,16200.000002382874,-513066.9590382329,105541.63631996367,302.30715089593565,405.0804392545546,264
8200000,16400.000002423618,-513758.5684482176,104839.50710174418,300.29601395584467,403.10827589792564,264
8300000,16600.000002464363,-513488.78445473034,105112.48687102098,301.07792088072995,404.543831891051,264
8400000,16800.00000250511,-513256.50399927935,104778.92784236243,300.1224943483643,403.8837571609852,264
8500000,17000.000002545854,-514163.1803867002,104837.44872677894,300.29011806970044,404.06865996036623,264
8600000,17200.0000025866,-513111.30439052917,105742.98990331727,302.8838960576439,405.137284168128,264
8700000,17400.000002627345,-513050.4190526395,104939.16703294177,300.581473902358,404.10518718320077,264
8800000,17600.00000266809,-514690.1751555223,103900.83814826705,297.6073467449265,402.4338578206323,264
8900000,17800.000002708835,-512674.09339756286,104232.29346850095,298.55674754069804,405.1318037647905,264
