200,-478921.8628,98511.05822,300.3864546,379.4069761,0,0
400,-479744.7969,98377.99701,299.9807155,379.3814655,249,1.403355122
600,-479908.0044,99007.43643,301.900044,377.4402436,249,1.457316518
800,-479984.2209,98780.13662,301.2069463,379.5652704,249,1.560827017
1000,-481602.355,98720.67388,301.0256286,377.7695856,249,1.659186006
1200,-478792.2127,98893.91395,301.5538837,380.6268902,249,1.582683802
1400,-480043.7116,98388.20648,300.0118469,379.1509524,248,1.62523973
1600,-479661.815,98655.03168,300.825468,378.4460197,248,1.653434277
1800,-480022.3261,98271.78299,299.6568407,379.6894139,248,1.651971817
2000,-477902.3516,98542.80242,300.4832511,379.045111,249,1.793454885
2200,-480029.5236,97441.05824,297.1237397,379.8529035,249,1.928689718
2400,-479790.0737,97667.14203,297.8131294,378.3414415,249,1.787327409
2600,-480134.5597,97501.15933,297.3070039,379.4143288,249,1.727680087
2800,-479340.1638,98214.68118,299.4827221,379.1575598,249,1.774285197
3000,-479033.9026,98096.84281,299.1234015,378.0895992,249,1.845872641
3200,-479514.6671,98901.05473,301.5756578,380.3544995,249,1.919693351
3400,-481011.058,98624.26899,300.7316644,376.2197181,249,1.913430572
3600,-480421.9894,98950.75116,301.7271955,378.9223544,249,2.052330971
3800,-481131.636,97775.78822,298.1444206,378.0230764,249,2.004291058
4000,-479379.3955,98532.12881,300.4507044,377.3694698,249,1.898846507
4200,-480209.237,98012.11421,298.8650414,378.99181,249,1.916084051
4400,-480670.3319,97901.17744,298.5267657,379.7406596,249,1.951349139
4600,-479974.4827,98401.94076,300.0537264,379.1134297,249,1.814613104
4800,-480786.9361,98582.53628,300.6044103,379.8824236,249,1.954125285
5000,-480790.106,98114.34036,299.1767562,378.9580824,249,1.888678551
5200,-479835.0899,98187.37745,299.3994657,379.3408745,249,1.902458191
5400,-480554.4727,97967.68906,298.7295773,378.631179,249,1.876463532
5600,-480509.4719,97677.71387,297.8453657,378.4416131,249,1.919918776
5800,-480026.0536,98477.29897,300.2835137,377.5535267,249,2.11158514
6000,-478833.8223,98080.18662,299.0726124,378.513965,249,1.822345853
6200,-480687.7471,98749.03742,301.1121166,377.7500597,249,1.793137193
6400,-481000.7748,98064.49587,299.0247671,378.9001917,248,1.769896269
6600,-481316.3103,99158.79297,302.3615704,379.3276515,248,1.932405472
6800,-479717.0122,97493.9148,297.2849134,377.3192101,248,1.932621717
7000.000001,-481565.2889,98227.22355,299.5209671,378.8118879,248,1.886681318
7200.000001,-479036.2082,98719.2692,301.0213453,377.4637222,248,2.074700117
7400.000001,-481966.7955,98528.2482,300.4388714,377.7949357,248,1.924800277
7600.000001,-479502.5816,98678.51944,300.8970885,378.840531,248,2.031538486
7800.000001,-480238.3561,98580.9283,300.5995071,377.7179216,248,2.029993773
8000.000001,-478825.7589,98736.76743,301.0747021,379.006072,248,2.187918901
8200.000001,-478451.1269,99290.43297,302.7629758,380.7260372,248,2.258998394
8400.000001,-478673.4931,98533.16011,300.4538491,378.818206,248,2.209007502
8600.000001,-480069.3392,97817.22264,298.2707651,378.2704145,248,1.988808155
8800.000001,-480588.4955,98604.75917,300.6721738,379.319312,248,2.138809681
9000.000001,-480800.7106,98796.71058,301.2574848,377.3091511,248,2.437573671
9200.000001,-479465.9,97881.93027,298.4680759,377.9695771,248,2.481654644
9400.000001,-478810.0472,98289.87697,299.7120141,377.4172238,248,2.452790737
9600.000001,-478778.5535,98249.77691,299.5897383,378.9135037,248,2.374515295
9800.000001,-478855.1119,98892.54466,301.5497084,378.9399792,248,2.249858141
10000,-480799.4793,98404.60311,300.0618446,377.9758588,248,2.006902456
10200,-480894.6505,98200.18683,299.4385249,377.7461637,248,2.052683115
10400,-479368.0969,98661.90562,300.8464285,377.7878719,248,2.12247014
10600,-479468.5364,98340.77174,299.8672058,378.553399,248,2.008687496
10800,-480116.9069,98064.55743,299.0249548,378.1578235,248,2.070411205
11000,-479993.1977,98443.30227,300.1798487,378.738156,248,2.051903963
11200,-480554.5529,98636.83047,300.7699677,378.4132147,248,2.089080811
11400,-481487.8967,97528.00198,297.3888543,376.4973799,248,1.957710147
11600,-481668.1991,98362.78153,299.9343195,379.3603744,248,2.0280509
11800,-480272.9075,98498.73513,300.3488782,377.8310713,248,2.021030664
12000,-480269.9364,98789.5816,301.2357466,378.0677461,248,1.929661036
12200,-479926.3661,99079.80584,302.1207176,379.3026158,248,1.911923647
12400,-480424.6469,99222.15136,302.554767,378.9005885,248,1.857126355
12600,-480133.8539,98326.08485,299.8224215,377.5123246,248,2.068722486
12800,-480719.5782,98540.67291,300.4767577,379.6544319,248,1.87803781
13000,-480800.5001,98305.84194,299.7606955,378.1621959,248,2.085790157
13200,-479922.7216,98469.82802,300.2607327,378.0629039,248,2.046066284
13400,-480869.0555,99312.34899,302.8298036,378.2922829,248,2.055000067
13600,-480335.7032,98098.87054,299.1295846,379.9495142,248,2.06584096
13800,-480215.1099,97621.96362,297.6753684,379.650034,248,2.102428675
14000,-480821.5276,97928.66369,298.6105786,378.1412117,248,1.864297867
14200,-478909.4368,97581.63548,297.5523971,378.9641877,248,2.013594627
14400,-480087.5671,99520.96575,303.4659316,378.3595775,248,2.095074892
14600,-481257.0366,98238.01739,299.5538804,378.4844028,248,2.103849173
14800,-480130.9584,97573.85026,297.5286579,378.1679386,248,2.138564587
15000,-479178.0013,98390.79347,300.0197354,378.9207181,248,2.150912523
15200,-480650.1879,97843.96394,298.3523065,377.9815528,248,2.038131475
15400,-480711.1186,97753.28677,298.0758076,377.93952,248,2.05357933
15600,-479667.6221,98010.88217,298.8612846,380.1345874,248,2.202753782
15800,-481546.333,98205.84811,299.4557877,380.157421,248,2.059655666
16000,-479925.5531,98927.46555,301.6561915,379.8661685,248,2.104779243
16200,-480728.8211,97173.80349,296.3088088,378.9974668,248,2.228584766
16400,-480992.7042,98666.08988,300.8591874,379.4635961,248,2.24120307
16600,-480864.6502,98266.30747,299.6401444,378.5721905,248,2.39509058
16800,-480149.5013,98318.84379,299.8003416,380.0818517,248,2.209593058
17000,-480454.5876,98360.44399,299.9271917,379.3238676,248,2.212063789
17200,-479047.0566,97987.44924,298.7898314,377.6560516,248,2.327358723
17400,-480653.7279,98137.99546,299.2488869,379.0103622,248,2.210612535
17600,-480090.799,99387.04492,303.0575714,378.1726797,248,2.209093332
17800,-481627.9875,98209.23981,299.4661299,377.8029052,248,2.303466082
18000,-481005.3434,98029.37133,298.917663,377.5823728,248,2.182174921
18200,-480342.1051,98497.22476,300.3442727,378.8890983,248,2.083028316
18400,-479652.2722,98300.12104,299.743251,379.9746651,248,2.020869017
18600,-480070.1476,98054.95292,298.9956681,379.5061127,248,2.277218103
18800,-480575.6767,97820.13217,298.2796371,378.74106,248,2.25429368
19000,-479896.0583,98527.10024,300.435371,377.7931732,248,2.09369421
19200,-479655.8099,98848.28518,301.4147494,378.1023552,248,2.261364222
19400,-480019.8587,98385.43268,300.0033889,378.9058775,248,2.088621616
19600,-480616.9005,98454.6569,300.214472,380.1654145,248,2.341780901
19800,-479931.6073,98161.10417,299.3193515,380.2584053,248,1.99729836
20000,-479097.8957,98686.27994,300.9207523,378.6935683,248,2.159412622
