200,-479243.1332,98970.756,301.7881956,379.0234478,0,0
400,-480229.8949,99164.90795,302.3802166,378.3833047,250,1.434470892
600,-479821.5761,97934.95104,298.6297504,377.6705396,250,1.663727403
800,-479984.3097,98452.08343,300.2066248,378.1712087,250,1.55779624
1000,-480994.1401,98818.87922,301.3250828,378.9533685,250,1.758869529
1200,-480085.6101,98435.58647,300.1563212,379.0612307,250,1.693634152
1400,-479332.4376,99244.74775,302.6236694,379.6219076,250,1.669431925
1600,-480495.2108,97908.51264,298.5491327,378.6845839,250,1.701138258
1800,-479903.7658,98264.78314,299.6354963,378.0568226,250,1.683884501
2000,-479571.2686,98286.3489,299.7012561,378.3834888,250,1.858412981
2200,-480720.3887,97984.89663,298.7820478,377.4389648,250,1.721088648
2400,-479795.146,98713.36502,301.0033419,379.4716654,250,1.877889395
2600,-480491.725,98126.56661,299.2140373,378.7343875,250,1.894954562
2800,-480195.2327,97969.26517,298.7343833,377.597561,250,1.83630085
3000,-478511.0485,98170.94284,299.3493522,379.7279456,250,1.79194653
3200,-480843.8268,98258.55061,299.6164916,378.4443852,250,1.9577986
3400,-480579.0007,98874.73664,301.495407,377.0297751,250,1.871615887
3600,-479901.0997,98637.95541,300.7733979,377.7531329,250,1.836770058
3800,-480734.2409,98844.80941,301.4041509,377.905517,250,1.84401381
4000,-480023.7109,97794.42874,298.2012605,377.9783934,250,1.704467893
4200,-480499.7516,98514.45421,300.3968099,377.8353204,250,1.899509549
4400,-480976.044,97015.9245,295.8273937,376.9383445,250,1.747512221
4600,-480531.9232,98848.17159,301.4144031,379.9710621,250,1.79082644
4800,-481242.9778,97995.44682,298.8142181,377.2554092,250,1.967793107
5000,-480969.3901,98380.97266,299.9897891,377.9193669,250,1.904946208
5200,-480724.0426,97888.72381,298.4887912,378.2251946,250,1.868783236
5400,-480880.3494,96848.37771,295.3164989,378.1141185,251,1.858452082
5600,-480069.4808,97720.33783,297.9753376,378.3542456,251,1.834957838
5800,-480595.3162,99464.41248,303.2934857,378.7908478,251,1.889023542
6000,-479295.9114,98350.13,299.8957416,377.6588351,251,1.909408212
6200,-479332.0572,98828.61729,301.3547768,377.3473074,251,2.1119771
6400,-480798.1075,99117.64804,302.2361085,379.8412476,251,2.220353127
6600,-480079.8065,97911.49811,298.5582361,378.0684187,251,2.132833481
6800,-480425.6957,98093.87208,299.114343,377.8601805,251,2.178148985
7000.000001,-479779.0197,97643.64043,297.7414667,379.1083111,251,2.106113911
7200.000001,-480148.6828,97979.00416,298.7640801,378.3953132,251,1.969822288
7400.000001,-479965.3527,98400.40431,300.0490414,377.9932678,251,1.93495059
7600.000001,-480112.3258,97696.11624,297.9014795,379.3428255,251,1.973125815
7800.000001,-480332.0755,99311.60475,302.8275342,377.3790653,251,2.048201561
8000.000001,-479883.2427,98634.89949,300.7640796,379.1120478,251,1.906189442
8200.000001,-480604.3958,98346.74528,299.8854207,378.1765535,251,1.857092381
8400.000001,-480613.538,97940.56578,298.6468712,379.0711967,251,2.038903475
8600.000001,-480283.1723,98135.64099,299.2417075,377.4343499,251,2.079541445
8800.000001,-480381.7685,97711.17295,297.9473914,378.5903625,251,2.061196804
9000.000001,-480353.109,99076.63975,302.1110633,378.992231,251,2.069208384
9200.000001,-481405.9002,98504.18734,300.3655035,378.2964551,251,2.045110226
9400.000001,-480005.0021,98536.76466,300.4648404,378.5408792,251,2.034498215
9600.000001,-481011.9731,98533.74516,300.4556331,377.8392366,251,2.099321365
9800.000001,-480379.763,97577.62743,297.5401755,377.6448832,251,2.134743214
10000,-479161.6155,98683.62337,300.9126517,379.0259069,251,2.028679848
10200,-480409.463,98741.49627,301.0891216,378.6325125,251,2.004543781
10400,-480233.6962,98598.30412,300.6524906,378.9110512,251,2.001930952
10600,-479850.8964,97548.34435,297.4508836,377.8154217,251,2.111057758
10800,-479359.587,98653.83136,300.8218079,378.6844134,251,1.952926874
11000,-479765.8704,98107.6078,299.1562268,378.0424234,251,1.947394609
11200,-479698.4027,98158.85606,299.3124964,378.6235897,251,1.809316874
11400,-480189.5884,99126.36198,302.2626797,379.4623245,251,2.035237074
11600,-478987.5549,98090.79474,299.1049593,380.7360907,251,2.010692358
11800,-480433.9264,98480.91951,300.2945536,379.311569,251,2.024594307
12000,-480413.8589,97992.40059,298.8049294,379.2689874,251,2.124941111
12200,-480575.8831,98970.99375,301.7889206,378.5400506,251,2.097893953
12400,-479520.3062,98537.85419,300.4681627,379.7615792,251,2.04395628
12600,-480252.6879,99307.46534,302.814912,379.6045344,251,2.036307096
12800,-478842.7947,98415.39163,300.0947417,380.7375059,251,2.106305361
