#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513044.0035437546,104968.27111784433,300.67557900132147,403.0396436416776,0
200000,400.00000000118183,-513042.805700161,104798.72592608782,300.1899265450564,402.997623476048,261
300000,599.9999999996356,-512882.39493092755,104528.59517406397,299.41615253310147,403.821213961619,261
400000,799.9999999949063,-512164.3358842344,104972.11385654553,300.68658630544905,405.0900306586298,261
500000,999.9999999901769,-510900.9525415688,104400.39848225485,299.0489404782083,405.1790353643707,261
600000,1199.9999999854476,-513232.87525332486,104115.73189175024,298.2335293924507,403.3706929594876,261
700000,1399.9999999807183,-511290.86498523597,103824.28753638605,297.3987037888412,404.8753046173565,261
800000,1599.9999999759889,-513182.7616926334,104971.57519150362,300.68504333039914,404.3291321304374,261
900000,1799.9999999712595,-512464.57846570015,105195.06752241601,301.32522426587434,405.68908597631776,261
1000000,1999.9999999665301,-514492.1104717669,104016.86075382633,297.95031870101786,403.3727521987951,261
1100000,2199.9999999618008,-513250.4898049622,104755.40087375126,300.0658244229787,404.85778669037245,261
1200000,2399.9999999570714,-513861.77667248854,104424.18392930581,299.1170725240894,403.14076378654215,261
1300000,2599.999999952342,-513084.36961267935,105112.85291226965,301.08972524083686,405.5776308126271,261
1400000,2799.9999999476127,-514250.38994775806,104413.96411251824,299.0877984463403,403.12500193426246,261
1500000,2999.9999999428833,-512964.4633787256,103701.19513934047,297.0461126929015,404.89658399655224,261
1600000,3199.999999938154,-513766.0950484285,104446.20087563928,299.1801388013192,403.37490086780355,261
1700000,3399.9999999334245,-513527.29215325974,104594.82067755132,299.6058516811741,404.1499810108131,261
1800000,3599.999999928695,-514616.1720925197,104467.1472985209,299.24013862565533,403.15531681293373,261
1900000,3799.999999923966,-514144.23400867265,105041.96170043806,300.88666143939884,404.01830594447785,261
2000000,3999.9999999192364,-514313.17469198117,104554.48726785366,299.4903189474747,404.34131028154695,261
2100000,4199.999999938153,-512852.90180648025,104981.47482550086,300.7134002629495,404.9754253588728,261
2200000,4399.999999978899,-512990.17141218064,105563.4799774366,302.38052056679425,403.7477189564545,261
2300000,4600.000000019644,-513816.52646982437,104290.1134114525,298.73303523212235,404.5721633021401,261
2400000,4800.0000000603895,-513359.9003869537,104915.17662583588,300.5234928808547,405.78466108152384,261
2500000,5000.000000101135,-513910.54381138366,105495.35828520957,302.1853898950704,404.18471447553236,261
2600000,5200.00000014188,-513844.48284618836,104444.08076371858,299.17406586258716,403.8089394272083,261
2700000,5400.000000182626,-512978.98961349344,104756.44893272384,300.06882652766285,405.45513756124456,261
2800000,5600.000000223371,-513035.07487495756,104991.24964100716,300.7413996601073,403.4125432129779,261
2900000,5800.000000264116,-513033.0694079064,104667.53085291164,299.81412579908545,403.7968546003767,261
3000000,6000.000000304862,-513594.7797750896,105812.3060597498,303.09326857696345,405.5198720749475,261
3100000,6200.000000345607,-513375.01667965436,103954.32189922174,297.7711797467599,406.08570084789125,261
3200000,6400.000000386352,-513851.46999528026,105217.54186549992,301.3896007298045,403.7758329158481,261
3300000,6600.000000427098,-514245.3664115458,104301.21196439565,298.764826399079,404.8049407158713,261
3400000,6800.000000467843,-513586.9410274257,105795.33607355662,303.0446590269543,404.4090259106457,261
3500000,7000.0000005085885,-513268.03781987727,105061.1361394134,300.9415855176897,403.9758502514036,261
3600000,7200.000000549334,-513952.7629974247,105477.69500229441,302.134794436452,405.10027157291836,261
3700000,7400.000000590079,-513265.4429354705,104687.81123735686,299.8722177946047,402.77008937195393,261
3800000,7600.000000630825,-514518.0605563349,104711.67350028653,299.94056987515484,403.62365815711024,261
3900000,7800.00000067157,-514522.1732920916,104954.56442081218,300.63631695553903,403.92199578991205,261
4000000,8000.000000712315,-514134.4253713265,104389.20317491936,299.01687216385625,404.3762136768324,261
4100000,8200.00000075306,-513863.7206677506,104731.0504147604,299.9960739328729,402.66209433780875,261
4200000,8400.000000793805,-514511.16814711737,105102.5088771499,301.06009534681533,403.9227145015851,261
4300000,8600.00000083455,-514126.24491868215,103757.47292979382,297.20731718878653,401.6893319605485,261
4400000,8800.000000875296,-511535.350221877,104704.27418546972,299.9193749631775,403.54839669845404,261
4500000,9000.000000916041,-512601.455511617,104770.80096053128,300.10993708635726,404.0222886854514,261
4600000,9200.000000956787,-513298.9796051923,104653.91677716274,299.775129061645,405.0347201002212,261
4700000,9400.000000997532,-513679.53364435723,104858.98530722165,300.36253607858237,403.8716638295826,261
4800000,9600.000001038277,-513537.54252643,104537.78186790529,299.4424672895553,403.59130429598065,261
4900000,9800.000001079023,-512754.04658581456,104485.19639453001,299.2918392237046,404.74459492364537,261
5000000,10000.000001119768,-514449.72879581386,105281.09458114818,301.5716438307449,402.86930503587155,261
5100000,10200.000001160513,-514544.6755574844,104800.44740025233,300.1948576088497,405.25312313683804,261
5200000,10400.000001201259,-513816.15292327106,104723.51870213426,299.974499774981,405.39697082606654,261
5300000,10600.000001242004,-514390.60019861814,104497.14947501925,299.3260781356985,404.2467736772231,261
5400000,10800.00000128275,-513858.73385894764,104508.55990481778,299.35876265598057,404.6131744745238,261
5500000,11000.000001323495,-514485.969563412,105150.3002285182,301.196990925745,403.4620582511779,261
5600000,11200.00000136424,-513761.0927280835,104769.2215281456,300.10541289307486,403.8634125467582,261
5700000,11400.000001404986,-513021.3804713106,104359.41507114697,298.9315458528317,403.40479658929496,261
5800000,11600.000001445731,-512996.1009004577,104639.77571019152,299.73462278813975,404.45665909319325,261
5900000,11800.000001486476,-513657.96871254826,104590.74607378457,299.594180212894,403.2184199263777,261
6000000,12000.000001527222,-513606.4073384069,104435.95537792241,299.1507911620243,404.93954640817856,261
6100000,12200.000001567967,-514972.5554529438,104570.17642718344,299.53525964255607,404.9889559013844,261
6200000,12400.000001608712,-513959.75999044906,104921.4450604557,300.54144845151114,404.7847971510373,261
6300000,12600.000001649458,-515651.4056117218,104912.41272924625,300.5155758579435,403.78482045899455,261
6400000,12800.000001690203,-513211.55767093645,104316.39557809001,298.8083189877467,404.8482626206539,261
6500000,13000.000001730948,-513555.8292308473,105010.15217652114,300.7955448865622,405.2666684595778,261
6600000,13200.000001771694,-513256.61943890527,105772.38965982336,302.9789303437839,404.38404470764414,261
6700000,13400.00000181244,-513829.4879789986,104403.96365460963,299.0591527094911,403.94788415638925,261
6800000,13600.000001853185,-513524.30916962307,105422.85923734732,301.97772053974154,402.8581362343716,261
6900000,13800.00000189393,-513080.8078429862,104165.77457857184,298.37687379237866,402.82358432927515,261
7000000,14000.000001934675,-513751.1274537691,105345.48296375177,301.7560806516445,405.43573689392696,261
7100000,14200.00000197542,-513922.4947787924,104428.88011231262,299.130524470374,404.1566064136408,261
7200000,14400.000002016166,-512004.5679580765,105384.23131936596,301.86707308903124,405.6201200701194,261
7300000,14600.000002056911,-512481.06302177766,103983.18143274589,297.853846221683,403.93740022875136,261
7400000,14800.000002097657,-512772.1029019458,105488.50558871095,302.16576073984567,404.6315315784918,261
7500000,15000.000002138402,-513389.3355166828,105015.96189684689,300.8121864964904,403.30658355303774,261
7600000,15200.000002179147,-513695.3474710616,103649.5647190715,296.898220321777,404.4921579842679,261
7700000,15400.000002219893,-513112.83243269473,104968.87563452707,300.67731060461136,403.2373917256122,261
7800000,15600.000002260638,-514589.44833831536,104342.68796729925,298.88363202534015,403.2560610231444,261
7900000,15800.000002301384,-512979.6224927511,103921.40027026425,297.6768776329588,404.13874588783176,261
8000000,16000.000002342129,-513021.17364431545,104243.43040570384,298.5993144455121,403.85211281271376,261
8100000,16200.000002382874,-514048.91389528057,104820.11094478448,300.25118270189404,405.85325976445625,261
8200000,16400.000002423618,-513626.57916914904,104161.99655576484,298.36605186321015,402.54295102197466,261
8300000,16600.000002464363,-512996.03089539753,105275.49369644532,301.55560041845456,405.23831169696217,261
8400000,16800.00000250511,-513238.8950421377,104503.22426262009,299.3434790156,405.57404937856563,261
8500000,17000.000002545854,-512471.86268511787,103775.20076960465,297.2580975669217,402.64238021803,261
8600000,17200.0000025866,-513109.6001236653,105222.11545665457,301.40270151877525,404.8423051832861,261
8700000,17400.000002627345,-513947.2259411053,104954.43375771417,300.6359426786053,403.252217881847,261
8800000,17600.00000266809,-513958.0373754343,104662.43500891398,299.7995290468652,403.52230292078235,261
8900000,17800.000002708835,-513334.0285205301,103731.73360407473,297.13358836977034,403.5235374346603,261
9000000,18000.00000274958,-514098.7389012957,104548.13228599342,299.47211546722275,403.63365324049727,261
9100000,18200.000002790326,-512461.8098592139,104005.97356355902,297.9191329702969,406.78677411991055,261
9200000,18400.00000283107,-514193.63676166534,105332.61835792364,301.71923072771216,403.9270988529506,261
9300000,18600.000002871817,-513838.67340878723,104059.19925848558,298.0715949139811,402.703364546687,261
9400000,18800.000002912562,-514230.54205471184,104623.76490703574,299.688760762807,404.28989268237535,261
9500000,19000.000002953308,-512845.615011008,104640.59422606435,299.73696737980885,404.559755361697,261
9600000,19200.000002994053,-513884.0584796397,104825.57356367353,300.2668300597084,404.67280877166803,261
9700000,19400.0000030348,-513243.8124942598,104355.33772404911,298.9198665264373,404.77743157002027,261
9800000,19600.000003075544,-513124.8583397679,104337.69668952771,298.8693347970641,405.9316252969798,261
9900000,19800.00000311629,-514128.4561149585,104492.31154201739,299.3122201547008,403.63822673604386,261
10000000,20000.000003157034,-512902.0175611032,105371.7419455375,301.8312979955935,403.87390997981174,261
