#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
3900000,7800.00000067157,-513800.4606571314,105395.92015242903,301.8897702205657,404.1343198041197,263
4000000,8000.000000712315,-513496.7627216312,105043.25943194501,300.87962994455916,405.10801582047185,263
4100000,8200.00000075306,-513703.76352422684,105645.61881076079,302.60499212364454,403.70796418260846,263
4200000,8400.000000793805,-512994.98997717025,104999.94114603465,300.7555516371549,404.8655172039817,263
4300000,8600.00000083455,-513120.015455747,104760.84979818278,300.0707126798183,402.35204060149965,263
4400000,8800.000000875296,-514487.35935527366,104636.43510066406,299.7143466611748,403.69459522549033,263
4500000,9000.000000916041,-513017.7004547543,104981.63633270795,300.7031204246266,405.1167632243305,263
4600000,9200.000000956787,-512674.2763052881,104625.51095536561,299.68305619272746,403.9853918313789,263
4700000,9400.000000997532,-512716.31861465145,105328.39915641851,301.6963671178536,404.1891367131613,263
4800000,9600.000001038277,-514162.4995719567,103741.77993994992,297.151749925893,402.87457396744,263
4900000,9800.000001079023,-514288.362010899,104697.79732201423,299.8901089380906,404.6030200350489,263
5000000,10000.000001119768,-513288.92828491144,105075.97554077482,300.9733400100234,405.4714016713367,263
5100000,10200.000001160513,-514202.97416034155,105109.80405142892,301.07023637274307,406.06391926678407,263
5200000,10400.000001201259,-514238.0575484154,104239.95076729241,298.5786806493926,403.91118977925066,263
5300000,10600.000001242004,-512462.8585550869,103945.42221416981,297.73505067683783,405.12967420566156,263
5400000,10800.00000128275,-514385.7253172854,105049.99564417766,300.8989247480025,403.3996323591504,263
5500000,11000.000001323495,-513341.06793376384,104460.31566024778,299.20988066930573,402.6914909882909,263
5600000,11200.00000136424,-512053.30093762977,104161.35914786847,298.3535675150811,404.3664900887246,263
5700000,11400.000001404986,-513682.0674841623,104271.7899120914,298.6698787915359,404.57422923731195,263
5800000,11600.000001445731,-513478.27284854976,104400.48778822401,299.03851329083494,405.5284673933302,263
5900000,11800.000001486476,-513135.16856705584,104382.73415290692,298.9876608396328,403.89568655427934,263
6000000,12000.000001527222,-513845.84096569894,104564.90766920359,299.5094677643746,403.5925607307537,263
6100000,12200.000001567967,-513302.58715552837,105084.10489024682,300.996625232455,403.9419701242806,263
6200000,12400.000001608712,-513237.1492148065,104289.96636371764,298.7219423324864,403.7936847545774,263
6300000,12600.000001649458,-512536.29413712816,104883.03871530574,300.4207033062144,404.82284462546613,263
6400000,12800.000001690203,-512988.97419581097,103895.06073987744,297.5907982818675,404.6573716337824,263
6500000,13000.000001730948,-513743.1555518564,103956.3854427202,297.76645309301455,404.8422865388551,263
6600000,13200.000001771694,-512562.78437235206,104264.16628993,298.6480421441664,404.1240143150297,263
6700000,13400.00000181244,-513520.023385962,104389.87378382368,299.00811117142746,402.8365352894392,263
6800000,13600.000001853185,-513317.14376318036,105317.74290823122,301.6658439978692,404.4234885449057,263
6900000,13800.00000189393,-513150.72198498715,104851.15254490974,300.3293704667635,403.9929806241789,263
7000000,14000.000001934675,-512301.53167318786,104806.6685709419,300.2019532322043,404.7194082371917,263
7100000,14200.00000197542,-513012.221010454,104359.57373758126,298.92132153113994,404.0629824840441,263
7200000,14400.000002016166,-513831.5416655573,104854.76207966264,300.3397094022326,404.1929053868434,263
7300000,14600.000002056911,-513649.15843386063,104466.97071115358,299.2289429990985,404.8418822079713,263
7400000,14800.000002097657,-513970.12863082765,105436.62922865007,302.0063748637861,402.8913775891113,263
7500000,15000.000002138402,-514444.82478971547,104784.41564826877,300.1382132913905,403.28133802149426,263
7600000,15200.000002179147,-513563.4226149507,104200.40721334703,298.4654144584716,405.5073856970037,263
7700000,15400.000002219893,-513204.6835093009,104919.0076894958,300.52373068467085,405.54104417443375,263
7800000,15600.000002260638,-513498.5106421667,104638.62942171757,299.72063194316365,404.932784492047,263
7900000,15800.000002301384,-515289.8247852698,105088.60869152946,301.00952565148805,402.3784644114027,263
8000000,16000.000002342129,-512948.8198671574,104363.31953630724,298.9320507729839,403.4909553234583,263
8100000,16200.000002382874,-511774.3083830518,104696.32366982859,299.8858878969054,404.4354425497625,263
8200000,16400.000002423618,-513443.66591502447,104701.6523671794,299.90115109890115,402.78201705445196,263
8300000,16600.000002464363,-513982.890879394,105126.77369422221,301.11884320264863,404.4588966589008,263
8400000,16800.00000250511,-513788.54953685356,104577.36254646198,299.54514276989875,404.7870198842905,263
8500000,17000.000002545854,-512928.20127377985,105140.84194566496,301.15913946069463,402.22240182661477,263
8600000,17200.0000025866,-512614.3384391684,104514.75768283068,299.36582114275217,404.5362694381761,263
8700000,17400.000002627345,-512672.30426582973,104170.82458204718,298.3806797386389,405.59444106500854,263
8800000,17600.00000266809,-513415.4547433406,105039.73469689096,300.86953390427584,404.97572436806234,263
8900000,17800.000002708835,-513416.99376857746,105529.5065462584,302.2724070975854,404.09474330201203,263
9000000,18000.00000274958,-513437.9329077443,104772.20077868772,300.1032257495031,404.2430822717849,263
9100000,18200.000002790326,-514342.9870493803,104788.09355987317,300.14874808142355,404.3054586515454,263
9200000,18400.00000283107,-513565.4199171099,105283.88478516391,301.56886281512413,403.3028998267651,263
9300000,18600.000002871817,-513968.7097984641,103968.50927942293,297.8011798857697,405.92485082773834,263
9400000,18800.000002912562,-513088.6580470968,104793.95193284587,300.16552845459205,404.0717821565824,263
9500000,19000.000002953308,-513671.64542507567,104297.61752532527,298.74385786219864,403.5152670656439,263
9600000,19200.000002994053,-514708.2707185629,104985.87357693713,300.71525733357777,404.6858944514162,263
9700000,19400.0000030348,-513641.12350883754,104722.39194208256,299.9605562968721,403.5183217074211,263
9800000,19600.000003075544,-513008.7555602803,104789.7394335985,300.15346242368685,406.05948742844885,263
9900000,19800.00000311629,-513961.4384057075,105950.17324851357,303.47733964051105,404.03260256730425,263
10000000,20000.000003157034,-513083.4498356483,104301.63193347515,298.7553564928115,403.7517316550536,263
