200,-480949.4667,97646.51421,297.7502297,377.7370638,0,0
400,-479314.5533,98756.79749,301.1357791,379.7619821,247,1.380910754
600,-479592.9739,99214.53012,302.5315278,378.1141917,247,1.478467464
800,-480159.9674,98212.58043,299.4763163,377.4624583,247,1.946937203
1000,-479992.2499,97889.92192,298.4924446,379.0418897,247,1.640611768
1200,-480266.0905,97441.94123,297.1264321,378.2185946,247,1.737371564
1400,-479829.3448,99500.48897,303.4034925,376.9655851,247,1.548694015
1600,-480938.7471,97767.67612,298.1196846,377.5441284,248,1.786534071
1800,-480571.4887,98425.0757,300.124271,378.7670243,248,1.927875042
2000,-480582.4224,98617.54239,300.7111532,377.3143796,248,1.79979074
2200,-480692.7371,98256.48214,299.6101843,378.2156218,248,1.747325778
2400,-480434.9312,97974.77716,298.7511908,378.1716885,248,1.86008966
2600,-479701.247,98759.54104,301.1441449,378.9040404,248,1.756227612
2800,-480300.6775,98822.89567,301.33733,378.0861639,248,2.209869146
3000,-480284.8357,97806.12194,298.2369161,377.2920133,248,1.828350306
3200,-481139.2975,98257.28183,299.6126228,377.7088035,248,1.913076401
3400,-479538.9705,97747.21695,298.0572991,378.1146525,248,1.804354072
3600,-480619.0446,98958.03492,301.7494056,379.4683972,248,1.864225745
3800,-479856.125,98536.75296,300.4648047,378.8517931,248,1.894290686
4000,-479330.7849,98169.61185,299.3452937,379.1062112,248,1.922404647
4200,-480162.1727,98174.55766,299.3603748,380.6847681,248,1.881093264
4400,-480547.7096,98228.79585,299.5257615,378.9092052,248,1.948274612
4600,-479206.9457,98536.61295,300.4643778,379.7422149,248,1.986153722
4800,-479858.5825,98189.34457,299.405464,378.4608452,247,2.031689882
5000,-479941.7023,98608.35477,300.6831377,378.8583945,247,1.882506132
5200,-481193.0856,99198.64891,302.4831018,377.2235167,247,1.959311962
5400,-480315.0476,97984.24882,298.7800724,378.2072828,247,2.039469957
5600,-480212.7144,98257.46865,299.6131925,379.3928985,247,1.855074406
5800,-480395.6746,98358.00556,299.9197563,377.9833912,247,1.849091053
6000,-480475.6246,97918.20202,298.5786781,377.6124031,247,1.843606949
6200,-479356.2888,98827.20398,301.3504672,377.589864,247,1.810863495
6400,-481034.3679,97872.36388,298.4389054,377.0992696,247,1.953924298
6600,-480675.8347,98627.13314,300.740398,376.7447992,247,1.773149967
6800,-480677.6572,97812.04785,298.2549858,378.7092304,247,1.818074107
7000.000001,-480524.3538,97535.1874,297.4107646,377.169663,247,1.862725496
7200.000001,-481479.2938,98652.25882,300.8170128,376.9896616,247,1.974643946
7400.000001,-481134.3804,98307.18742,299.7647982,378.7819798,247,1.824105024
7600.000001,-480741.6614,97789.21335,298.1853573,378.3810374,247,1.835453629
7800.000001,-481410.9758,97701.75732,297.9186806,378.6997687,247,2.103671551
8000.000001,-480430.4498,98924.55512,301.6473168,378.7206157,247,1.882484555
8200.000001,-479764.155,98397.73841,300.0409123,379.4357702,247,1.824669957
8400.000001,-480236.5043,97564.75729,297.500931,378.0411956,247,1.888219476
8600.000001,-479928.7079,97662.59263,297.799257,377.8241441,247,1.797790408
8800.000001,-480637.1037,98173.35763,299.3567156,377.5809538,247,1.931429863
9000.000001,-479581.8339,99394.99067,303.0818001,379.5496056,247,1.889120817
9200.000001,-479822.7422,99145.87188,302.3221705,379.2851526,247,1.931686759
9400.000001,-479631.5261,98434.714,300.1536607,379.1766184,247,1.897207499
9600.000001,-480257.0244,99266.57671,302.6902317,377.197652,247,2.031493425
9800.000001,-480922.56,98781.27787,301.2104263,379.3103847,247,1.891748071
10000,-479402.8364,99965.71616,304.8220941,378.4775431,247,2.077936172
10200,-480727.9704,98470.71245,300.2634296,378.7350294,247,1.868095398
10400,-480396.2931,98017.65675,298.8819421,377.8639768,247,1.918118596
10600,-481103.2552,99200.72807,302.4894417,378.2992144,247,1.882169843
10800,-481006.4482,98643.87336,300.7914433,377.2594616,247,1.848797321
11000,-480077.6221,97790.07133,298.1879735,378.8176623,247,1.82843852
11200,-480107.6614,98949.67676,301.7239194,379.5388509,247,2.036409855
11400,-480347.0068,97535.32689,297.4111899,377.0973666,247,1.984036088
11600,-479801.1102,97876.0891,298.4502646,377.8547464,247,2.070840836
11800,-480190.9346,98459.26263,300.2285161,377.5526995,247,2.003111124
12000,-479638.0296,98136.29593,299.2437046,377.453928,247,1.938328385
12200,-480364.9394,97335.42326,296.8016305,378.7047957,247,1.929013252
12400,-480936.8383,98650.82532,300.8126417,378.1500557,247,2.090613365
12600,-480301.23,98122.21269,299.200761,378.5611825,247,1.994383216
12800,-479798.6081,97996.87008,298.818558,378.0269154,247,2.041149378
13000,-479733.4698,99424.72077,303.1724551,377.925603,247,2.002626419
13200,-480202.9394,98188.71777,299.4035527,378.3599491,247,2.17624712
13400,-479728.2335,98001.77653,298.8335191,378.9750105,247,1.953080654
13600,-481170.4544,98437.964,300.1635709,377.8761707,247,2.087630987
13800,-479421.5119,98492.02862,300.3284283,378.4705776,247,2.02440834
14000,-480681.5914,97983.6311,298.7781888,377.5654957,247,2.073557138
14200,-480189.5697,98852.4871,301.4275622,378.9458172,247,2.174011469
14400,-481354.437,97618.86535,297.6659209,378.5671131,247,2.030379772
14600,-481223.8275,98721.97758,301.0296039,376.421551,247,1.951908946
14800,-480694.9685,98099.34008,299.1310163,377.616665,247,1.955788732
15000,-478884.7563,97262.97084,296.5807038,378.1097264,247,2.051529884
15200,-481196.6611,98167.09574,299.3376214,378.0196243,247,2.008960009
15400,-479773.9132,98870.25678,301.4817467,378.9674538,247,2.160238743
15600,-479514.74,98081.32266,299.0760764,378.2496495,247,2.013045073
15800,-480140.7168,99057.87183,302.0538349,379.0118897,247,2.123578548
16000,-480214.5682,98276.48154,299.6711678,377.96363,247,2.278167963
16200,-481077.6272,98094.86759,299.1173785,378.368527,247,2.10473609
16400,-481431.7363,99378.19234,303.0305775,378.2157279,247,2.116308928
16600,-481374.6453,98208.09003,299.4626239,377.5752438,247,2.034368277
16800,-480276.0648,97947.43734,298.6678244,378.6184622,247,2.010383129
17000,-480066.5396,98084.08622,299.0845033,377.7270599,247,1.949165463
17200,-480410.4198,98476.5251,300.2811539,377.9840438,247,2.041718245
17400,-479656.6691,98548.44784,300.5004655,379.6071389,247,2.019196987
17600,-479931.9035,98217.39419,299.4909948,380.4434595,247,1.946981549
17800,-479813.2097,98282.27691,299.6888395,378.2538173,247,2.254830122
18000,-480372.5561,97509.40087,297.3321346,378.5506838,247,2.112861633
18200,-480226.6003,98592.44743,300.634632,378.5618266,247,2.225066185
18400,-479700.0869,97884.42717,298.4756896,379.0644361,247,2.069293976
18600,-480970.2306,98492.7556,300.3306451,377.2207706,247,1.931036353
18800,-478756.8587,98662.52571,300.8483193,379.7195944,247,2.24209857
19000,-479447.2575,98580.12352,300.5970531,378.9025871,247,1.966703057
19200,-480104.4645,98667.5488,300.8636361,378.5805636,247,2.089703321
19400,-479812.0151,98201.77069,299.4433546,378.5563279,247,2.09529233
19600,-480979.7353,98267.91073,299.6450332,379.5459383,247,2.046715498
19800,-480813.0627,98473.1038,300.2707215,377.6552152,247,2.088576555
20000,-480801.4543,98058.21001,299.0055998,378.8408421,247,2.365885258
