#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513317.0780801722,104843.9458112272,300.3087279298198,403.2808799397149,0
200000,400.00000000118183,-512346.2469564839,105189.17840325725,301.2975915189404,406.44921068376664,265
300000,599.9999999996356,-513091.06520035816,105339.15910746134,301.72718727809513,404.0847589888709,264
400000,799.9999999949063,-512638.79316997714,104451.34806046158,299.18419441280764,403.8433838201095,264
500000,999.9999999901769,-513266.0412648199,104525.9145566033,299.397778224722,403.8087518274303,264
600000,1199.9999999854476,-513009.2772768927,105830.20697473545,303.1337154207812,403.70604555581747,264
700000,1399.9999999807183,-513040.52618637774,105198.95420144114,301.3255927305926,405.56319329066383,264
800000,1599.9999999759889,-513652.28969217,104660.73310940061,299.78394442419716,404.543098187719,264
900000,1799.9999999712595,-513085.6578464401,105487.446456164,302.1519326910269,403.86227637304523,264
1000000,1999.9999999665301,-513864.22379191546,104631.91239201733,299.7013920850188,403.7483888165584,264
1100000,2199.9999999618008,-514679.1087565683,105025.26237983405,300.8280802648508,404.67355305985865,264
1200000,2399.9999999570714,-514241.81564556947,104175.61481634423,298.39440059926756,404.11964243510033,264
1300000,2599.999999952342,-514029.11700213514,104126.55952253629,298.2538895495574,404.2872760419631,264
1400000,2799.9999999476127,-512488.2124081189,105137.92589374079,301.15078689596476,404.8343100358337,264
1500000,2999.9999999428833,-512030.61717707803,104708.59267847252,299.92103051148666,404.917832025537,264
1600000,3199.999999938154,-512893.17302175844,105021.78469529827,300.818118993258,404.5594429615555,264
1700000,3399.9999999334245,-512769.1990558696,105270.78895452654,301.531351901075,404.7309923461,264
1800000,3599.999999928695,-514302.0957506774,104858.34546936,300.34997344936824,404.15038493241866,264
1900000,3799.999999923966,-513506.8975961269,104233.56901597942,298.5604011426081,404.49296638572986,264
2000000,3999.9999999192364,-515674.0455110902,104842.97525250341,300.3059479194581,403.25061254690246,264
2100000,4199.999999938153,-512711.61337335315,105477.00441288762,302.1220231267783,405.1992564377838,264
2200000,4399.999999978899,-513796.2428823281,105173.70862557646,301.25328081295993,404.2696648126125,264
