#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
5400000,10800.00000128275,-513137.35422640946,104977.50081116532,300.7020169273132,404.66639464846486,265
5500000,11000.000001323495,-514582.0738143143,104671.67630322799,299.82600020323457,405.4081028538579,265
5600000,11200.00000136424,-514213.2510231072,104426.8607485767,299.1247401190262,403.21392216866315,265
5700000,11400.000001404986,-513588.1219568774,105538.71062379409,302.309570177037,404.1388208252841,265
5800000,11600.000001445731,-512571.27095473465,105254.3531667334,301.49504458626035,404.43284238879517,265
5900000,11800.000001486476,-513227.71158096567,104361.82613185968,298.9384521976546,404.9670319208441,265
6000000,12000.000001527222,-514277.32281706855,104670.40612259528,299.82236184382265,402.23190893666015,265
6100000,12200.000001567967,-513953.62322513945,103224.35475194728,295.68023081217865,403.89406872671964,265
6200000,12400.000001608712,-514262.01494539436,103823.29706984671,297.3958666543717,403.52543003830647,265
6300000,12600.000001649458,-514533.60371052194,104707.37081134507,299.9282450700022,404.2113062996694,265
6400000,12800.000001690203,-513328.8243385474,104040.88910911081,298.0191465435713,404.3203635538446,265
6500000,13000.000001730948,-512687.36919089546,103768.99597524852,297.2403242901425,405.01511450083314,265
6600000,13200.000001771694,-513863.6636671182,105268.41023836494,301.5353102599431,403.88842017679195,265
6700000,13400.00000181244,-512955.03054570826,104543.25794982153,299.4581532114371,404.36148915979953,265
6800000,13600.000001853185,-513418.8887288808,104452.6621854587,299.1986468518984,403.9966836596042,265
6900000,13800.00000189393,-513851.2079929882,103805.06043444987,297.34362886052605,403.42883015501656,265
7000000,14000.000001934675,-513786.9790657996,104751.94861964579,300.0559356395304,405.4214364484463,265
7100000,14200.00000197542,-513128.983468106,104086.4354682035,298.1496114711705,405.3504639411638,265
7200000,14400.000002016166,-513416.6778912237,105110.36467681782,301.08259783340975,404.7612438644635,265
7300000,14600.000002056911,-513337.4369356008,104479.46564534411,299.2754238220672,403.25764864642787,265
7400000,14800.000002097657,-514469.67705055187,104816.26800011308,300.2401748077768,404.37597857516914,265
7500000,15000.000002138402,-514478.08115604986,103935.432964443,297.71707347882926,402.82034540094486,265
7600000,15200.000002179147,-514817.7118070023,105286.50499541097,301.58714165140805,402.4898710341013,265
7700000,15400.000002219893,-514148.35668254504,104815.43300198931,300.2377830036472,402.81679901609874,265
7800000,15600.000002260638,-512904.3841648572,105475.32400512527,302.1280028513468,403.8925407556746,265
7900000,15800.000002301384,-514132.2705161567,104844.84528576024,300.32203279987993,403.420117687661,265
8000000,16000.000002342129,-513535.74116505263,103794.2989369178,297.3128031694204,403.8426842074101,265
8100000,16200.000002382874,-514188.60312578315,104583.40675751481,299.5731571633059,403.30413121207727,265
8200000,16400.000002423618,-513194.1426014346,104735.91387278587,300.01000502883346,402.60352932738533,265
8300000,16600.000002464363,-514013.8621217236,104334.58134999592,298.86041108604616,403.8956195736428,265
8400000,16800.00000250511,-514016.9417680511,104829.92244308424,300.2792871748051,403.04823571928233,265
8500000,17000.000002545854,-512759.4750015144,105011.56758443866,300.7995992411837,405.4923862264744,265
8600000,17200.0000025866,-512421.84035794483,103722.78613016987,297.10795884507405,404.59824703788695,265
8700000,17400.000002627345,-512531.1731736511,105333.9319903847,301.72299355238874,406.06360629855124,265
8800000,17600.00000266809,-513564.4329985804,104034.63721615262,298.00123835555377,404.5151996513881,265
8900000,17800.000002708835,-513027.54359675664,104634.46779522428,299.719418570817,404.78008260559926,265
9000000,18000.00000274958,-514763.09676264785,105011.70994657592,300.8000070293429,402.9571543996481,265
9100000,18200.000002790326,-513608.4977392154,104883.906182848,300.4339204943528,405.2781284107621,265
9200000,18400.00000283107,-513517.8118410697,104927.08425670466,300.5576016050232,405.58576748581055,265
9300000,18600.000002871817,-514387.0525586121,105002.50584440466,300.7736424077286,405.2001184484816,265
9400000,18800.000002912562,-512193.16557356436,104050.25998858898,298.04598888919486,405.60636956385224,265
9500000,19000.000002953308,-514168.69541529426,103792.91740259301,297.30884584375815,403.08250335170516,265
9600000,19200.000002994053,-514462.6159691829,104234.47997922805,298.5736764633461,403.02400788377685,265
9700000,19400.0000030348,-514389.98598701926,103627.2721706715,296.83436459826925,403.66893593506126,265
9800000,19600.000003075544,-514801.35178984003,104805.33155036159,300.2088479760949,403.2695040604951,265
9900000,19800.00000311629,-514007.09392111376,106071.06341476046,303.8344641469213,403.7934324584529,265
10000000,20000.000003157034,-513976.4091130486,104309.21346537815,298.78774623871413,404.203556082736,265
