#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
6200000,12400.000001608712,-514250.17158150766,103793.40225662419,297.31023468026086,403.67792178295304,259
6300000,12600.000001649458,-513072.3620685544,104821.96793939872,300.2565019562258,404.245112884512,259
6400000,12800.000001690203,-512653.9338794397,104573.8474330575,299.5457750278715,403.08410813025023,259
6500000,13000.000001730948,-512963.865266182,105048.3594126241,300.90498731821276,405.4374521908961,259
6600000,13200.000001771694,-513701.67167015607,104926.01639069186,300.55454276421085,404.201799519921,259
6700000,13400.00000181244,-513331.44313739147,104168.93354123773,298.3859224593567,405.6377041669916,259
6800000,13600.000001853185,-513782.67602772545,104432.33134519661,299.140410328592,404.2011899607857,259
6900000,13800.00000189393,-513663.1017612037,104600.83227685466,299.6230715618295,404.8420753892747,259
7000000,14000.000001934675,-512427.8499855548,105264.46461606078,301.52400825164875,404.6669892472461,259
7100000,14200.00000197542,-514125.7090858952,103911.61175895951,297.6488390049737,404.23153912840337,259
7200000,14400.000002016166,-512772.3059580843,104936.9556663204,300.58587769045516,404.53299910543484,259
7300000,14600.000002056911,-513889.0802097204,104589.86124179,299.59164566250604,405.05570563991984,259
7400000,14800.000002097657,-513411.8629560191,104995.88569210866,300.7546793620055,403.3724061127154,259
7500000,15000.000002138402,-514222.00238354877,105156.76221881929,301.2155009255248,404.680674243676,259
7600000,15200.000002179147,-512264.36828437634,104532.76840341918,299.42810650871064,404.1742979451573,259
7700000,15400.000002219893,-511908.0132610458,105353.40900375682,301.77878433764715,405.62782531913535,259
7800000,15600.000002260638,-514635.2740045758,104411.40182918985,299.0804589330271,404.5725087868383,259
7900000,15800.000002301384,-513904.6653799983,104586.00965904817,299.58061302513244,404.83314803344484,259
8000000,16000.000002342129,-512644.04788324796,105362.52459933958,301.80489543722604,404.4991046809139,259
8100000,16200.000002382874,-514996.21670155274,104501.5439240062,299.33866578222694,403.70650926603554,259
8200000,16400.000002423618,-513764.9254592052,104992.51474843692,300.745023487621,404.236243756166,259
8300000,16600.000002464363,-512956.56815186795,103930.57308038749,297.7031526203002,405.65531301318646,259
8400000,16800.00000250511,-513439.0667824405,104250.76520183089,298.6203245474112,405.12784320646534,259
8500000,17000.000002545854,-513564.0120488559,104811.14000863046,300.2254859709337,404.08427704385986,259
8600000,17200.0000025866,-514478.72775159916,105128.30197325815,301.13397818802054,402.0719850257224,259
8700000,17400.000002627345,-513128.8638340952,104296.30878459843,298.7507815223865,404.1399567325886,259
8800000,17600.00000266809,-514326.33796079736,104157.90328105533,298.3543269130878,404.4934902471708,259
8900000,17800.000002708835,-514118.1192925079,104488.96991536929,299.3026482572453,404.3490653545878,259
9000000,18000.00000274958,-513221.76563578984,104956.63055914524,300.64223529003164,404.0138858389183,259
9100000,18200.000002790326,-513152.2946240641,104918.79695891048,300.53386311684875,406.25831906563457,259
9200000,18400.00000283107,-513345.12057444453,105042.91943552386,300.8894048165011,405.1554176111977,259
9300000,18600.000002871817,-512640.6084660869,104890.78947854717,300.4536372992286,404.3505809215762,259
9400000,18800.000002912562,-514781.0860172389,104760.2632978732,300.079752557382,403.27170026182006,259
9500000,19000.000002953308,-513550.42561032996,105300.44932644206,301.62708438612117,404.6563863640789,259
9600000,19200.000002994053,-513108.5591736641,104377.47573313076,298.98327958095064,403.86809851659126,259
9700000,19400.0000030348,-513206.2268604343,104238.55404383234,298.5853463872263,403.5655981424452,259
9800000,19600.000003075544,-514508.9826230826,106034.84113530128,303.73070750948074,403.5299363869125,259
9900000,19800.00000311629,-512385.48293734714,105045.19608910184,300.89592615981235,404.578264113946,259
10000000,20000.000003157034,-513231.935660718,104278.41647477227,298.6995300293462,403.7806257567576,259
