#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512777.1991846068,104610.61684033624,299.64039438041675,403.7518225015999,0
200000,400.00000000118183,-513219.66130922595,105323.53023627689,301.68242087419776,404.7012327795451,264
300000,599.9999999996356,-513593.9545358601,104403.48443414294,299.0470967041833,404.3100081040483,264
400000,799.9999999949063,-512844.59407809796,105574.71123890672,302.4018887156286,405.48325257393196,264
500000,999.9999999901769,-512629.21430993825,103880.32954718811,297.5486031345636,404.34362487582075,263
600000,1199.9999999854476,-511076.7798945769,105062.65121141728,300.93517459790615,404.1246402991584,263
700000,1399.9999999807183,-513486.49534353614,105310.59878622135,301.6453808020561,405.35644833550714,263
800000,1599.9999999759889,-513483.16862531286,104572.30078233313,299.5306441554594,404.8404524040921,264
900000,1799.9999999712595,-513144.66077941423,104897.51756093057,300.46217564567894,403.5828268140505,264
1000000,1999.9999999665301,-513240.08359020995,104157.03684328863,298.34118696434876,403.4890428856893,264
1100000,2199.9999999618008,-515553.83201100025,104583.42136937246,299.5624972998806,403.0368540531534,264
1200000,2399.9999999570714,-514223.1381858885,105016.76205670682,300.8037324476681,402.7858678608652,264
1300000,2599.999999952342,-512577.150749621,105243.93707310688,301.4544389778798,405.018405841889,264
1400000,2799.9999999476127,-512505.2607057593,105710.68482372607,302.79136331974814,403.3598824926778,264
1500000,2999.9999999428833,-510877.2146551241,104817.19052940886,300.2320917007453,405.395931504402,264
1600000,3199.999999938154,-513143.54563982645,104872.86025525565,300.391548733995,406.265645336978,264
1700000,3399.9999999334245,-512762.1378588388,104849.92791666934,300.32586271487367,406.1113914742423,264
1800000,3599.999999928695,-512545.7991537824,104398.92177899415,299.0340277076559,405.31372138922967,264
1900000,3799.999999923966,-513454.0122502567,104057.08952460613,298.05490384231155,403.9524325559759,264
2000000,3999.9999999192364,-514012.0057042963,104950.13127553061,300.6128792230858,403.91842997153475,264
2100000,4199.999999938153,-514588.11285571987,104530.7805090968,299.4117159680241,402.7546695835426,264
2200000,4399.999999978899,-513790.2264641775,103559.15023854445,296.62863633180876,405.0428800091593,264
2300000,4600.000000019644,-514286.56799947564,104152.07104471698,298.326963227912,404.5741570370052,264
2400000,4800.0000000603895,-513763.9359748969,104548.82331934615,299.4633967146073,404.5226067851684,264
2500000,5000.000000101135,-513405.44792248355,105124.69898795357,301.1129005380957,405.3279572496543,264
2600000,5200.00000014188,-514154.45563804684,104772.69470071772,300.10464051022564,403.89051003177264,264
2700000,5400.000000182626,-514004.6369817173,104464.6837110041,299.22239225265,404.07472631073637,264
2800000,5600.000000223371,-512368.3812909238,104251.14921396598,298.61075681029354,404.39023618896346,264
2900000,5800.000000264116,-513061.7033736324,104251.34583718702,298.6113200060883,402.9504741707322,264
3000000,6000.000000304862,-513207.3372924952,105631.14078021453,302.56352211884223,404.6064838400015,264
3100000,6200.000000345607,-515125.85933925584,105379.53229841834,301.84282983165366,404.4983244533961,264
3200000,6400.000000386352,-513781.8820968922,104138.8976531676,298.2892301530253,404.4951371146137,264
3300000,6600.000000427098,-512553.04161064327,104729.87517842662,299.98199083150257,403.52973692445767,264
3400000,6800.000000467843,-512677.8248136947,103809.9212471451,297.34692981086323,405.80288011418867,264
3500000,7000.0000005085885,-513398.5809933813,104985.74374194862,300.71488544200184,404.677444892773,264
3600000,7200.000000549334,-513359.21060951846,105204.48083924584,301.34142290138607,403.5758794393801,264
3700000,7400.000000590079,-513799.8787374203,105637.40086296573,302.58145312547504,404.3556010863469,264
3800000,7600.000000630825,-513383.0223473972,104448.07239292143,299.17481178661507,403.9859447571024,264
3900000,7800.00000067157,-513602.97915815376,105281.20315274576,301.56118170760726,403.15547529639804,264
4000000,8000.000000712315,-512740.46216079406,105085.13373729063,300.9995722003946,403.819793451572,264
4100000,8200.00000075306,-513597.82007343415,104543.07805640457,299.4469403270472,405.2053420171063,264
4200000,8400.000000793805,-512375.5529067288,104766.67224914127,300.08739016011765,405.0672548866571,264
4300000,8600.00000083455,-512536.5274715838,103936.01035370596,297.7080919066248,405.5630123397759,264
4400000,8800.000000875296,-513216.59798674705,105041.86378989875,300.87563235095166,405.16628591847723,264
4500000,9000.000000916041,-513803.7995615597,104759.8005289305,300.0677072157262,404.962413494864,264
