#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2200000,4399.999999978899,-514945.6583317709,104192.12509848301,298.44169166398757,403.93202904876165,262
2300000,4600.000000019644,-512078.5056453962,104658.62141845503,299.7778958229476,404.6529634860214,262
2400000,4800.0000000603895,-512520.70730719203,104603.3956022189,299.61971029783746,403.7158071796478,262
2500000,5000.000000101135,-513830.40115930093,105227.67647378921,301.40786308969973,404.00287572243195,262
2600000,5200.00000014188,-513145.2567947912,104702.33547514584,299.90310775250526,404.2677184879306,262
2700000,5400.000000182626,-513742.9814601117,105047.92095313151,300.892982127052,405.49910302486956,262
2800000,5600.000000223371,-512327.8917015833,105321.0421758499,301.6752942227153,405.5469299465042,262
2900000,5800.000000264116,-513280.2019171878,104725.92066407367,299.9706637570995,402.74230359819836,262
3000000,6000.000000304862,-512713.9860333898,104365.16064248036,298.93732432739426,405.21715393186,262
3100000,6200.000000345607,-514011.3188722073,104915.59885929413,300.5139666353147,403.8746990511604,262
3200000,6400.000000386352,-512718.46143207466,104494.22421848541,299.3070063155363,404.0992632699138,262
3300000,6600.000000427098,-513073.83713508537,104538.68239787899,299.43434966565974,404.8869638103643,262
3400000,6800.000000467843,-513419.6853203322,104930.10051366198,300.55550430677863,401.7750321825484,262
3500000,7000.0000005085885,-513178.517295307,104480.49094143091,299.267669538094,402.9763383112726,261
3600000,7200.000000549334,-513481.7278364352,105259.02105403389,301.49764463071233,404.20183179792156,261
3700000,7400.000000590079,-515053.50376503635,104259.23350846244,298.6339129799479,401.938362761024,261
3800000,7600.000000630825,-512095.2804200947,104631.1546659536,299.6992216997996,403.9848169858211,261
3900000,7800.00000067157,-512742.5283949245,104741.94590977917,300.0165655124688,403.3226049647212,261
4000000,8000.000000712315,-513143.66417730367,105014.81102220445,300.7981440211259,404.17577339971285,261
4100000,8200.00000075306,-513253.415902467,104227.14753497975,298.5420078364852,402.7125953252214,261
4200000,8400.000000793805,-514567.81375531154,104564.63552688691,299.5086882561988,402.86565686888537,261
4300000,8600.00000083455,-514548.2098563742,104597.1858649936,299.60192349791805,403.01907836476886,261
4400000,8800.000000875296,-512359.28032439435,105274.42341579986,301.54176223457836,404.12458021149877,261
4500000,9000.000000916041,-514430.0292924093,104506.4760520084,299.34209973472827,403.04418453058446,261
4600000,9200.000000956787,-514486.1295839413,104642.04835860035,299.73042494149274,403.0650028257262,261
4700000,9400.000000997532,-513791.7928180648,104745.28694396903,300.0261353709834,404.1927442139652,261
4800000,9600.000001038277,-513837.70767982583,104378.25912221277,298.9748428293527,404.0648455224102,261
4900000,9800.000001079023,-512672.85704811895,104176.1680464251,298.39598523842386,404.53366265412615,261
5000000,10000.000001119768,-514744.5501033915,104836.82821872365,300.2883407235379,403.31958221583966,261
5100000,10200.000001160513,-513399.91722584656,103699.65929803345,297.03110207831674,403.8958738406909,261
5200000,10400.000001201259,-513568.124379653,104975.56760999293,300.6857375382367,405.936899210013,261
5300000,10600.000001242004,-513729.52127740206,105021.7010723105,300.8178794685732,404.6507724533258,261
5400000,10800.00000128275,-513838.7315128753,104661.95166148082,299.7874347718972,403.5729651387533,261
5500000,11000.000001323495,-513714.30301484605,103361.0817924086,296.0613009206713,403.2843694415214,261
5600000,11200.00000136424,-512570.48210164765,105294.99860897003,301.60069658734466,403.8519093660224,261
5700000,11400.000001404986,-513033.9546614019,105159.87763927208,301.21366416298605,404.69515500649436,261
5800000,11600.000001445731,-513441.85754709644,103810.58131805714,297.34882047850647,404.3935599260513,261
5900000,11800.000001486476,-512815.99151062453,104748.93171846075,300.03657524505275,406.55606722722985,261
6000000,12000.000001527222,-513268.66633711243,104965.47763340193,300.65683641274546,405.3323992123701,261
6100000,12200.000001567967,-513401.64352447493,105291.38608840597,301.5903490994967,405.1247612604736,261
6200000,12400.000001608712,-513190.441581381,105290.41584973596,301.58757000587786,403.8575664640462,261
6300000,12600.000001649458,-512599.013711676,105241.89582019532,301.44859213512217,405.3538648405321,261
6400000,12800.000001690203,-513955.16913995286,105096.84189468285,301.0331083461935,404.14012419405424,261
6500000,13000.000001730948,-512135.99058727035,105407.3265680779,301.9224420753614,404.37493724048016,261
6600000,13200.000001771694,-512099.0825434369,104801.64695241844,300.18756960843604,406.6493229163526,261
6700000,13400.00000181244,-513461.46814905107,105701.03089851208,302.76371119374215,402.8789397470216,261
6800000,13600.000001853185,-513594.8199012168,104048.35985570418,298.0298991008083,406.4388957479406,261
6900000,13800.00000189393,-512873.98132783035,105245.9634122143,301.46024310242893,404.58630091509235,261
7000000,14000.000001934675,-513532.3884625854,104523.55631512299,299.39102341886627,404.10946325252155,261
7100000,14200.00000197542,-513317.64450651687,104566.15906168928,299.513052178168,403.58509565331207,261
7200000,14400.000002016166,-513414.5415949542,104257.24290138,298.6282112040742,404.22787965511066,261
7300000,14600.000002056911,-514434.6187088159,105016.51633300137,300.8030286113823,403.65841842306725,261
7400000,14800.000002097657,-514332.4150544284,105569.02879501323,302.3856122631928,403.65195443197894,261
7500000,15000.000002138402,-513159.6305312477,104117.97851918393,298.22931063676305,403.06487108760075,261
7600000,15200.000002179147,-512830.3488357505,106140.13478119671,304.0214540936087,403.20839593581303,261
7700000,15400.000002219893,-512867.7447806173,104910.96243189089,300.5006863299539,404.86484322722504,261
7800000,15600.000002260638,-513790.19963502884,105436.33531936147,302.0055330075979,404.380669466971,261
7900000,15800.000002301384,-512941.9456866337,104499.85431839433,299.3231328369933,404.5912949437375,261
8000000,16000.000002342129,-513352.8758070306,103863.64349258468,297.5008085977084,402.85703629728533,261
8100000,16200.000002382874,-514708.8962388537,104839.28835473506,300.29538738999446,402.92367018255135,261
8200000,16400.000002423618,-512730.6196965743,104609.85405783486,299.63820951183993,404.42685802001694,261
8300000,16600.000002464363,-513381.5289436495,104849.44783750724,300.3244876048341,403.32252855817467,261
8400000,16800.00000250511,-513424.70170200244,105218.90190153744,301.38272972972675,404.20548677454696,261
8500000,17000.000002545854,-512850.8338739644,104845.94221126263,300.3144462986817,404.32689260811816,261
8600000,17200.0000025866,-513515.6567664137,104959.47945360694,300.63965558527667,405.0526681991035,261
8700000,17400.000002627345,-512640.6649378077,104941.74765233195,300.5888656741989,405.54365868441516,261
8800000,17600.00000266809,-511714.0741932411,105107.86344498873,301.06467781571854,404.01362924550216,261
8900000,17800.000002708835,-513830.8779299678,104927.9142231344,300.5492420269479,404.00612121176005,261
9000000,18000.00000274958,-513397.5038697971,104603.3108003193,299.6194673963481,404.47808296730636,261
9100000,18200.000002790326,-514143.9531323365,105397.75568303408,301.89502780465233,404.24025327166595,261
9200000,18400.00000283107,-513700.0884458362,105035.233609449,300.8566412586058,404.64135817761525,261
9300000,18600.000002871817,-513805.6559178862,104922.80274008022,300.5346010005925,403.40929972514886,261
9400000,18800.000002912562,-513469.5111160078,105352.8117218716,301.76629301028345,404.5821271034829,261
9500000,19000.000002953308,-512973.58671175037,105082.43451410293,300.9918407069295,404.6065652208785,261
9600000,19200.000002994053,-513539.5221033883,104785.95220215229,300.14261450443706,404.09078277019137,261
9700000,19400.0000030348,-513603.10067789955,104666.60165091231,299.80075392352063,404.28955999146444,261
9800000,19600.000003075544,-513131.8027919871,104053.81969669135,298.0455379427926,403.7373656015457,261
9900000,19800.00000311629,-512587.6051180139,104756.98280613218,300.0596362990635,403.59058747802067,261
10000000,20000.000003157034,-512461.5202576523,104127.6925940369,298.2571350517976,404.82619450707426,261
