#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
3100000,6200.000000345607,-514346.36401947076,104755.74960527824,300.06682334439245,404.10497320436815,261
3200000,6400.000000386352,-513011.41006150935,105385.98304820666,301.87209081560536,403.923844001347,261
3300000,6600.000000427098,-513986.3088874994,104542.57654175759,299.45620135720554,403.34511238175065,261
3400000,6800.000000467843,-512958.0940485108,104754.62276786345,300.06359558338886,404.8080783436916,261
3500000,7000.0000005085885,-513171.2489208863,104947.7829610823,300.61689185394357,405.067125173023,261
3600000,7200.000000549334,-513057.5782544897,104740.638428965,300.0235382484393,406.253566725457,261
3700000,7400.000000590079,-513316.0500978832,104888.62302482827,300.44743161707936,402.54698439549156,261
3800000,7600.000000630825,-514108.0095133805,104358.15093630634,298.92792481124366,403.7354229392698,261
3900000,7800.00000067157,-513992.51440368313,105223.68966995575,301.4072107622901,404.92451538286883,261
4000000,8000.000000712315,-513878.4188430938,105760.74847891217,302.94558485020326,403.0861998891045,261
4100000,8200.00000075306,-513056.9512526328,104684.0742434274,299.86151339029755,404.7930375972238,261
4200000,8400.000000793805,-512767.90766622685,103498.46546069137,296.4654051813894,404.02897572113574,261
4300000,8600.00000083455,-511688.7775703273,104420.9809608087,299.1078978049372,404.74726207796886,261
4400000,8800.000000875296,-513753.2614893676,103838.09279852943,297.4382481687192,404.18923551995323,261
4500000,9000.000000916041,-512609.6478895773,105454.1480373703,302.06734550891537,405.3273341986211,261
4600000,9200.000000956787,-514114.2007742333,104579.32850215293,299.56147523524146,404.8983532545907,261
4700000,9400.000000997532,-513941.2813136894,104256.69492029224,298.6373098851012,405.51965544149095,261
4800000,9600.000001038277,-513784.461416055,103745.927365641,297.1742455839141,403.91667025756203,261
4900000,9800.000001079023,-514644.848962815,105253.37362804767,301.49223875399935,402.5402048772071,261
5000000,10000.000001119768,-513377.05331407906,105031.02648435227,300.8553381414814,403.93875642201664,261
5100000,10200.000001160513,-512334.36500441795,104706.57187425636,299.9259565606348,404.94549003658886,261
5200000,10400.000001201259,-513891.51539842505,105662.95854061362,302.6654711929495,403.9440534344873,261
5300000,10600.000001242004,-512733.1208603382,105320.20805849781,301.6836821383555,404.5589356779158,261
5400000,10800.00000128275,-511912.6378505868,104196.37814289983,298.46453594329176,404.8370110707754,261
5500000,11000.000001323495,-512444.21524557006,104555.84549064771,299.4942094985971,403.7416011696459,261
5600000,11200.00000136424,-513721.6624637861,105655.77037287863,302.64488109965123,404.06324952876747,261
5700000,11400.000001404986,-514015.31623111805,105235.93410200148,301.44228423407054,404.42650174356396,261
5800000,11600.000001445731,-513153.0164496959,104111.00020728426,298.21997575427685,404.5735675458377,261
5900000,11800.000001486476,-512928.0319300974,104068.84471565322,298.09922377161325,406.33078199716834,261
6000000,12000.000001527222,-512674.19396531256,105275.18827335822,301.55472555157735,405.9548174258596,261
6100000,12200.000001567967,-514710.6486758301,105193.78879591404,301.3215614273111,403.9952936438276,261
6200000,12400.000001608712,-513973.46566547034,105033.66339619545,300.8628914238855,404.68582280754885,261
6300000,12600.000001649458,-513536.5477471142,105807.74893789849,303.08021496336545,405.0602659406608,261
6400000,12800.000001690203,-514147.0112721678,104509.13081074916,299.3603979832051,403.7002898567112,261
6500000,13000.000001730948,-514004.2856561532,104783.26261893054,300.14563279054113,403.48769173084355,261
6600000,13200.000001771694,-513929.34281027736,104999.96916970157,300.7663762488506,402.95770387936903,261
6700000,13400.00000181244,-513710.9912046818,104707.84865745879,299.92961383272814,404.647190234694,261
6800000,13600.000001853185,-513320.4653791329,104700.6388916591,299.90896187301496,403.6020637837182,261
6900000,13800.00000189393,-513795.46578420233,104547.58877634504,299.4705586150762,403.8811411923849,261
7000000,14000.000001934675,-514133.1147980308,104988.68920254835,300.734065431317,403.9650944584182,261
7100000,14200.00000197542,-513139.9998942786,103996.90702553501,297.8931623932752,402.8316354792183,261
7200000,14400.000002016166,-513653.87343361275,104833.49080065542,300.28950852995723,404.3834854034022,261
7300000,14600.000002056911,-514416.3919082731,104347.43022247875,298.8972159427152,404.52095658150625,261
7400000,14800.000002097657,-513371.07553692115,103831.3471888497,297.4189257575319,405.79521394307113,261
7500000,15000.000002138402,-514450.571217075,105122.86356125557,301.11840016944114,404.2158519213443,261
7600000,15200.000002179147,-514001.8166650529,103618.37921938574,296.8088912504814,402.78762860720104,261
7700000,15400.000002219893,-514582.51157585345,104491.23546011152,299.3091377799351,404.57425058084783,261
7800000,15600.000002260638,-513165.7900697668,105794.81608003261,303.04316953539427,403.6613906267763,261
7900000,15800.000002301384,-512523.8872626568,105079.21814953513,300.9933803963226,405.50473848329676,261
8000000,16000.000002342129,-513965.13805332035,105333.68304266979,301.722280455969,404.6266040156139,261
8100000,16200.000002382874,-514262.05841271346,105109.34836104442,301.0796866552951,402.40713708814343,261
8200000,16400.000002423618,-512878.01629156247,105053.90189778036,300.9208634483588,405.48657349481294,261
8300000,16600.000002464363,-513143.42120194994,104916.63650505728,300.52767462097,405.5703651488773,261
8400000,16800.00000250511,-514138.20382285444,104927.45733869431,300.5586702769376,402.8380366789729,261
8500000,17000.000002545854,-513955.6404385441,105356.28060382523,301.78700987098244,405.46909733106713,261
8600000,17200.0000025866,-515006.2638416402,103931.60011986451,297.70609451584755,403.4210477490841,261
8700000,17400.000002627345,-513935.02027572505,104725.96379174615,299.9815035936296,405.48601262107195,261
8800000,17600.00000266809,-513258.25280881627,105407.12285125325,301.9326445663085,403.9458122985015,261
8900000,17800.000002708835,-514125.43187597115,104880.23980030091,300.42341835229166,405.1116700994443,261
9000000,18000.00000274958,-513521.26193245547,104468.2061469389,299.24317163608566,403.3516529968985,261
9100000,18200.000002790326,-512185.53992170794,104598.76544759423,299.6171512482151,403.6265364080109,261
9200000,18400.00000283107,-513182.87177273445,105338.83105622514,301.73702664488854,402.9536773980338,261
9300000,18600.000002871817,-515082.7318207938,104115.06192178855,298.23161030200555,404.8939953617927,261
9400000,18800.000002912562,-513064.01126589905,104138.43138535332,298.2985507871013,404.9249558843107,261
9500000,19000.000002953308,-512530.99190252647,104000.51118952676,297.9034863138608,404.157008671497,261
9600000,19200.000002994053,-512177.727643094,104955.41586685902,300.63875587379874,405.1755070606249,261
9700000,19400.0000030348,-513815.2634806647,104648.94789377652,299.7608959807984,404.39888062474444,261
9800000,19600.000003075544,-513803.0824368545,104663.05610148588,299.8013081308368,403.3766578389504,261
9900000,19800.00000311629,-513126.1192791243,105253.87895868733,301.49368624457003,404.9448898663125,261
10000000,20000.000003157034,-513506.075819029,104519.03407652944,299.38876531878924,404.4951911619513,261
