#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513155.228282942,104943.1679783393,300.60367250114723,403.0431569991057,0
200000,400.00000000118183,-512750.6308608088,104235.33328094042,298.57612069705306,405.78741395594466,263
300000,599.9999999996356,-513275.823020468,105027.92464880529,300.8464531118517,405.3730372156959,263
400000,799.9999999949063,-513254.39934739284,104730.25350269128,299.99379122405776,403.89042020138646,263
500000,999.9999999901769,-514004.29758366896,104314.06319739927,298.8016380173242,403.7301098163372,263
600000,1199.9999999854476,-512451.4668756253,105912.84624693374,303.38126016406403,404.44041605566423,263
700000,1399.9999999807183,-513243.45116458274,104920.66055935671,300.53920129320653,403.04692877850016,263
800000,1599.9999999759889,-511891.4184690253,105912.09489054192,303.379107946868,407.765497226525,263
900000,1799.9999999712595,-515074.05001116404,105269.54475662112,301.5385600222754,402.546996427106,263
1000000,1999.9999999665301,-512931.8771622004,105119.19932798631,301.10790418386284,404.38296336036655,263
1100000,2199.9999999618008,-513641.9089012388,104249.55714978103,298.61686415175365,404.37851960240675,263
1200000,2399.9999999570714,-512297.2592656524,105092.34065925499,301.03096907112837,404.5745743401875,263
1300000,2599.999999952342,-513529.67690357193,105423.76442319332,301.980313392567,404.06123100906376,263
1400000,2799.9999999476127,-514223.86203979794,104538.91473437846,299.44571232045007,405.05123429565305,263
1500000,2999.9999999428833,-513814.18525736406,105632.23332043856,302.5774605658553,405.11119496080437,263
1600000,3199.999999938154,-514378.5006142068,104378.50423508638,298.9862256656838,404.29569221156,263
1700000,3399.9999999334245,-513780.06040245853,104389.91229209141,299.01890338923533,404.2173648384093,263
1800000,3599.999999928695,-513648.5797146177,104036.01088226883,298.00517314318483,405.40727255586717,263
1900000,3799.999999923966,-512655.3302881145,104607.32062230026,299.64165705440587,403.48147051084464,263
2000000,3999.9999999192364,-515073.1730519631,103937.70573633094,297.72358370326253,404.4815704064923,263
2100000,4199.999999938153,-514341.1652619778,104136.9789719168,298.29439043229763,402.5310068995642,263
2200000,4399.999999978899,-513444.0735691325,104437.8099148256,299.156103376384,403.9010044204282,263
2300000,4600.000000019644,-513259.1175979194,104654.32559459552,299.77630009568213,403.023781373419,263
2400000,4800.0000000603895,-513173.24153339164,104056.73992111685,298.064550283452,403.9823179186671,263
2500000,5000.000000101135,-513838.3831136003,104230.1045749326,298.5611433692416,402.9868591849436,263
2600000,5200.00000014188,-513396.6514580278,104574.70934367256,299.5482439212854,404.8701856566727,263
2700000,5400.000000182626,-514037.6695398139,104448.43279396743,299.18653200307864,403.6782066463105,263
2800000,5600.000000223371,-513314.6070390898,104246.1306477196,298.6070491335553,404.5608724952039,263
2900000,5800.000000264116,-512342.3057796182,104685.30283333683,299.8650326154733,405.55141289636714,263
3000000,6000.000000304862,-513829.0559148835,105016.88115925156,300.814819670809,404.8485090531799,263
3100000,6200.000000345607,-514460.5944555481,105188.3101365628,301.3058681225149,404.35254224308045,263
3200000,6400.000000386352,-514066.6037444342,104809.0151664837,300.21939948274104,404.4212484130363,263
3300000,6600.000000427098,-513066.1009636312,103956.7851988562,297.77823572697145,404.0718467847048,263
3400000,6800.000000467843,-512797.4632086712,105539.68402158548,302.31235841905914,404.68616730157044,263
3500000,7000.0000005085885,-513908.03962167166,105431.97761984018,302.0038396222643,404.2902331776608,263
3600000,7200.000000549334,-513098.16732014203,105293.25756105053,301.60648398754256,404.6225014482305,263
3700000,7400.000000590079,-513205.7287180475,104883.33639439964,300.4322883680941,405.17535596508446,263
3800000,7600.000000630825,-512475.3701128834,105513.07514140428,302.2361388112686,406.7074127193184,263
3900000,7800.00000067157,-513867.58746258216,105020.06433171983,300.8239376853744,404.42352849197147,263
4000000,8000.000000712315,-513037.7602438852,104721.35946625436,299.9683147679167,404.9953047406708,263
4100000,8200.00000075306,-512790.63912971504,105192.81125760125,301.31876132500344,405.01231413606246,263
4200000,8400.000000793805,-515052.8698104089,104645.00230344187,299.7495940640788,404.0342667368078,263
4300000,8600.00000083455,-512222.6318237204,104745.17828681378,300.0365424102944,404.55739935608705,263
4400000,8800.000000875296,-512963.37450856715,104924.59756030215,300.55047860611444,404.24337234371944,263
4500000,9000.000000916041,-514867.06410120986,104329.28455451611,298.845238719856,404.0071126531467,263
4600000,9200.000000956787,-512718.87611211697,104163.55509588058,298.37051621178625,405.1546393141057,263
4700000,9400.000000997532,-513280.78781425813,104455.64697596795,299.2071966127453,405.16704957203353,263
