#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512947.8208090514,104677.50825281814,299.8319941417233,404.32872089690204,0
200000,400.00000000118183,-513549.4784815931,104839.75807332914,300.2967328238426,403.9571493883786,268
300000,599.9999999996356,-512301.0406774753,104090.10780675057,298.149479434946,406.125111630287,267
400000,799.9999999949063,-512763.30380043434,104363.61063601938,298.9328845815894,403.70234532267415,266
500000,999.9999999901769,-513018.27019455796,104835.69368191868,300.2850910241675,405.1772175593296,266
600000,1199.9999999854476,-513715.5327027654,104379.28199385182,298.9777726817003,403.98449809351973,265
700000,1399.9999999807183,-513746.35613313643,104212.15754882697,298.49907141666245,405.4463743580821,265
800000,1599.9999999759889,-513667.83696509525,105298.52448768087,301.61079590345,402.7929811991646,265
900000,1799.9999999712595,-512955.3733265046,104176.34847913636,298.3965020590908,405.8312840899061,265
1000000,1999.9999999665301,-513134.5779214245,105197.93802225846,301.3226820477168,403.559524612911,265
1100000,2199.9999999618008,-514571.60887442343,105102.24768163159,301.0485923590231,405.8333215760972,265
1200000,2399.9999999570714,-511810.146733548,104294.27237079397,298.7342762016244,404.3530823985317,265
1300000,2599.999999952342,-512735.0742385499,104088.4415214241,298.14470662691315,403.8739497749621,265
1400000,2799.9999999476127,-513120.056931552,105123.25382667367,301.108761104557,404.0160410881283,264
1500000,2999.9999999428833,-513119.253833035,105531.03117252629,302.2767741458831,404.3730832199112,264
1600000,3199.999999938154,-513543.3192817881,104240.86827262776,298.5813086968015,405.27573897461593,264
1700000,3399.9999999334245,-514408.903178656,103755.4637120798,297.19094490438994,403.13126553506555,264
1800000,3599.999999928695,-514228.4381438936,105498.37513456377,302.1832361438185,403.3699884106674,264
1900000,3799.999999923966,-512039.4817429986,105450.02650077504,302.04474920880386,403.81706004087926,264
2000000,3999.9999999192364,-513593.2708503362,104344.61009435514,298.8784605664208,405.14199661083563,264
2100000,4199.999999938153,-513069.6852688682,104737.93731845141,300.00508354321335,405.40006558078255,264
2200000,4399.999999978899,-514136.0681761047,103707.43904588255,297.05338592276865,403.66546663988964,264
2300000,4600.000000019644,-514216.2648079791,104372.34990254976,298.9579168139655,404.1267493900232,264
2400000,4800.0000000603895,-513405.1949861231,104303.5345235031,298.76080615789846,403.9269097830303,264
2500000,5000.000000101135,-512950.3982388666,105216.5166365375,301.3758975193177,404.24793181945415,264
2600000,5200.00000014188,-513411.047760142,104527.61627086613,299.4026525132812,403.8776468526114,264
2700000,5400.000000182626,-513941.74592162296,105174.27130189503,301.25489250935465,404.47919605553295,264
2800000,5600.000000223371,-513103.77346113464,105110.52725591772,301.0723078764278,402.66296407048657,264
2900000,5800.000000264116,-512778.81460982887,104108.55409122634,298.2023158689726,405.910068089555,264
3000000,6000.000000304862,-514805.43143315753,104853.42591073498,300.3358821598691,403.89388994131264,264
3100000,6200.000000345607,-514162.49971691286,104927.61826778518,300.54839431014597,404.1638124404779,264
3200000,6400.000000386352,-512540.56181790354,103899.63355227548,297.60389637221203,405.45261023598425,264
3300000,6600.000000427098,-512559.63574042544,104426.6901214128,299.1135656869254,405.61817369247797,264
3400000,6800.000000467843,-513372.5838197004,104255.00526441092,298.62180185056735,405.20341003077874,264
3500000,7000.0000005085885,-513185.0987979821,104856.85282382043,300.34569800475606,404.46478938781155,264
3600000,7200.000000549334,-514199.08247964876,104325.29056894974,298.82312287330166,404.3620753388431,264
3700000,7400.000000590079,-513799.2338439184,104889.78152939817,300.4400170196301,405.8157037786383,264
3800000,7600.000000630825,-512570.2763669682,104624.63434972876,299.68054529596884,405.52797210202016,264
3900000,7800.00000067157,-513273.1432474465,104845.25782306644,300.312485978064,404.45856506174994,264
4000000,8000.000000712315,-512729.4298336548,104930.58241898485,300.55688464756395,404.3834411918793,264
4100000,8200.00000075306,-513656.67976106564,105023.5525037949,300.82318259818766,402.08694139465854,264
4200000,8400.000000793805,-514116.91844942,103940.37635710253,297.7205976256343,402.08850684205476,264
4300000,8600.00000083455,-513856.9598540049,104425.25443924859,299.1094534047988,404.0645416661506,264
4400000,8800.000000875296,-513502.6885871934,104722.1226777464,299.95978503221164,404.3472248005977,264
4500000,9000.000000916041,-512618.99173837155,104687.18846896593,299.85972157390773,402.66736688282936,264
4600000,9200.000000956787,-512118.62451427104,104259.78837251989,298.6355022993691,403.3788507240093,264
4700000,9400.000000997532,-512821.77585166227,104922.67404079309,300.53423236205157,405.5280446420649,264
4800000,9600.000001038277,-513292.32702783635,104220.4073483799,298.5227016491022,405.6264425582786,264
4900000,9800.000001079023,-511889.65465508355,105071.80563596188,300.96139598406864,405.6507208526867,264
5000000,10000.000001119768,-513594.17361276224,103983.15043919234,297.84311714816243,403.44166329990173,264
5100000,10200.000001160513,-512741.19468947966,104968.08350617357,300.6643005188619,405.1878283712396,264
5200000,10400.000001201259,-514674.2621233086,104014.44008619088,297.9327413416702,403.91753352247514,264
5300000,10600.000001242004,-513914.46267626947,104441.12562098622,299.15491386855274,403.1577684095844,264
5400000,10800.00000128275,-512824.46129375324,104697.24077033291,299.88851478474055,404.1691850434147,264
5500000,11000.000001323495,-513757.1208722447,104964.96346306388,300.6553636539804,403.6232507739707,264
5600000,11200.00000136424,-513613.73196702823,105049.34454345121,300.8970597740224,403.8519281601917,264
5700000,11400.000001404986,-513137.22475810396,104867.90369287165,300.3773514531417,404.5521948695412,264
5800000,11600.000001445731,-513951.48091847356,104733.38755056489,299.9920514601893,403.29440676791336,264
5900000,11800.000001486476,-513309.7731095678,104751.81307852475,300.0448284404932,403.70662693510246,264
6000000,12000.000001527222,-513588.52446330665,104196.4657691886,298.45412482155206,402.2815174736856,264
6100000,12200.000001567967,-513794.7105511986,105564.69760894803,302.37320627286493,404.8345705427441,264
6200000,12400.000001608712,-514317.62056044163,103903.24913702579,297.61425263693184,404.1469161588294,264
6300000,12600.000001649458,-513905.42035974516,105597.55232315988,302.4673133512958,404.8051386746142,264
6400000,12800.000001690203,-514717.7149427198,104845.98908669205,300.31458056585814,403.15745307838904,264
6500000,13000.000001730948,-512868.5124245621,105106.65230117843,301.0612086878238,404.2319597496075,264
6600000,13200.000001771694,-512556.8097974374,104760.38198682904,300.06937270895526,404.6103368088108,264
6700000,13400.00000181244,-512928.1565795271,105544.39406792934,302.31505002427457,402.7485985359202,264
6800000,13600.000001853185,-514033.38038426545,104525.47170962696,299.3965097603285,403.03012802438207,264
6900000,13800.00000189393,-513776.78238681704,105083.08985994279,300.9937178403586,403.07852010254624,264
7000000,14000.000001934675,-513355.87434688583,104511.4085465878,299.3562280772015,403.97169569648,264
