#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-513939.176481002,104460.25103301846,299.2203846695235,403.50291039268296,0
200000,400.00000000118183,-514162.0463238703,104095.95549249697,298.1768810335446,404.9902379076558,264
300000,599.9999999996356,-512693.99262447376,104609.02812525356,299.6465480984677,404.9626729781897,263
400000,799.9999999949063,-513158.57172215823,105224.54356854223,301.40965670570864,404.4257327747908,263
500000,999.9999999901769,-513527.0800487478,104550.0936933743,299.4777338059229,403.9350215343527,263
600000,1199.9999999854476,-511228.6853159624,105487.35819779977,302.1624741045331,405.32206966715347,263
700000,1399.9999999807183,-512879.31148150517,105399.17063738988,301.9098659067931,404.2521909114385,263
800000,1599.9999999759889,-513457.38068129495,104465.52978721118,299.2355053574838,403.3351122563923,263
900000,1799.9999999712595,-513977.2341203573,104726.81415950219,299.9839394231873,403.8087615359971,263
1000000,1999.9999999665301,-513599.8634541747,104400.52458245982,299.04930168499715,405.68415557717594,263
1100000,2199.9999999618008,-513160.0279431399,105387.7589408136,301.87717775789895,404.1519682983349,263
1200000,2399.9999999570714,-514000.05267661205,104893.8255355409,300.46233390997344,403.6596318340282,263
1300000,2599.999999952342,-513474.4577249759,104475.77901691064,299.26486368682833,403.5682665103914,263
1400000,2799.9999999476127,-511070.8621609807,104428.53167957987,299.12952640483905,406.14282381501164,263
1500000,2999.9999999428833,-513332.35142406216,104929.62206855393,300.56487102119104,403.374012657409,263
1600000,3199.999999938154,-513182.7312525646,105242.23075770075,301.46032064238693,405.4563144003872,263
1700000,3399.9999999334245,-513354.761339298,104963.20967391692,300.6610807861251,403.5607902831532,263
1800000,3599.999999928695,-514362.8004347957,104571.29880077904,299.5384746172062,403.34628978769,263
1900000,3799.999999923966,-513512.67306105746,104348.1760742474,298.8993523922347,403.1551820293501,263
2000000,3999.9999999192364,-513059.9097253643,104647.6014290452,299.75703910997083,404.44842013913296,263
2100000,4199.999999938153,-512017.5200349698,105058.68354455719,300.93456020070016,404.4679855756064,263
2200000,4399.999999978899,-512462.94173794845,104816.55971991296,300.2410104223753,405.5674729985788,263
2300000,4600.000000019644,-513248.90065248776,104756.08694241676,300.0677896272355,404.87029871291065,263
2400000,4800.0000000603895,-512954.6080725752,104836.83353754738,300.29908360764244,402.0885510868886,263
2500000,5000.000000101135,-513888.2878923281,104963.21182858874,300.6610869580587,402.5833666824895,263
2600000,5200.00000014188,-513373.4230680675,104516.88786249107,299.38261761204154,403.0508366799467,263
2700000,5400.000000182626,-514157.59951520665,104591.55980820408,299.5965111083649,403.13062783902865,263
2800000,5600.000000223371,-513639.72460399196,104939.2765172699,300.5925256345966,405.527640266508,263
2900000,5800.000000264116,-513336.1176912454,104916.23833782884,300.5265340938309,405.4019285190418,263
3000000,6000.000000304862,-513270.24670102587,105575.68207046128,302.4154727608825,403.5628314835461,263
3100000,6200.000000345607,-513569.40844389703,105330.62087705993,301.713509058594,405.64259187904275,263
3200000,6400.000000386352,-514207.5723443674,104445.53551689745,299.1782329194483,404.8462034623576,263
3300000,6600.000000427098,-512990.0088531645,104721.80578687647,299.9695932276841,405.06572984256564,263
3400000,6800.000000467843,-513835.90760748694,105050.3721119354,300.9107525796993,404.93950863025873,263
