#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
3600000,7200.000000549334,-514236.89080067445,103365.0803338557,296.0833311525959,403.19446573401933,263
3700000,7400.000000590079,-513853.09489781456,104219.36400248192,298.53037761682884,404.6677025878494,263
3800000,7600.000000630825,-513525.52998299897,105246.69531984464,301.47310912402344,403.5930536493102,263
3900000,7800.00000067157,-513862.83390902635,104556.21010034694,299.4952539021226,405.9350721424622,263
4000000,8000.000000712315,-512985.56731093675,105210.75467361137,301.3701592087701,405.54978905066133,263
4100000,8200.00000075306,-513799.79675990436,103766.90225143777,297.2343269386347,405.5878916020899,263
4200000,8400.000000793805,-514098.0882147681,104980.71218053263,300.71121571027516,403.1322002435766,263
4300000,8600.00000083455,-513368.9689883366,104434.24411355786,299.14588934361615,403.4621384016333,263
4400000,8800.000000875296,-513268.2122190525,104899.25853854559,300.4778964347893,405.45899348012,263
4500000,9000.000000916041,-513495.48811802827,104169.2282396463,298.38676660600873,404.71773215199096,263
4600000,9200.000000956787,-513412.52150216885,105191.24839872145,301.31428460557595,402.1351467362694,263
4700000,9400.000000997532,-513280.38440290885,104576.4446337759,299.55321456004134,404.17204351822,263
4800000,9600.000001038277,-514379.7797684097,105574.54180986946,302.4122065499598,403.8722051331825,263
4900000,9800.000001079023,-513419.22851351695,104717.18605764932,299.95636027885666,404.1588811911442,263
5000000,10000.000001119768,-513008.02424286725,104528.84199159872,299.4168595277426,404.85295374111,263
5100000,10200.000001160513,-513353.86972428346,103918.78245177961,297.66937904238273,405.5776150944074,263
5200000,10400.000001201259,-512567.4223671374,104841.44864176233,300.31230330838827,405.07788010557067,263
5300000,10600.000001242004,-513599.950673264,105298.42755511473,301.62129313836624,404.0928577794899,263
5400000,10800.00000128275,-512821.8679566616,104406.28944167311,299.0658147928474,403.96465313011225,263
5500000,11000.000001323495,-513485.8885980756,104822.93312322808,300.2592666698259,404.6615755544956,263
5600000,11200.00000136424,-513476.5131889251,104992.9724076225,300.7463344260516,403.4908234957523,263
5700000,11400.000001404986,-514256.45838394575,104866.02739266097,300.3827077275416,403.8821747405723,263
5800000,11600.000001445731,-514231.1848061308,104526.1290588805,299.4090884879116,404.37489275115115,263
5900000,11800.000001486476,-514053.1290388787,105084.90171627072,301.0096606465432,402.77896455638825,263
6000000,12000.000001527222,-512751.0294499239,104398.09224357537,299.0423343900745,406.6140555551768,263
6100000,12200.000001567967,-514050.02663231874,104917.24748658165,300.52942474242707,404.2220892047759,263
6200000,12400.000001608712,-513602.20154247805,104532.02118849603,299.42596615451345,402.5953495807215,263
6300000,12600.000001649458,-513401.65720208315,105671.18650374445,302.68903972039135,403.33141831316294,263
6400000,12800.000001690203,-512258.1222167667,104452.52357093635,299.19824979856674,404.2786746093999,264
6500000,13000.000001730948,-514232.79951538844,104875.32164177613,300.409330569895,403.6600728578815,264
6600000,13200.000001771694,-514156.0684196586,104248.68053400022,298.6143531362377,402.9610948271641,264
6700000,13400.00000181244,-513587.8112542769,105652.03415271227,302.634178911744,404.7425375167261,264
6800000,13600.000001853185,-513736.2252869727,105705.16075245896,302.78635700298145,404.4742535084944,264
6900000,13800.00000189393,-513668.85986790387,104356.88617831189,298.9243019846673,403.7563089488035,264
7000000,14000.000001934675,-514743.68597561726,105434.87326842698,302.01213404119824,403.50158682855965,264
7100000,14200.00000197542,-512933.6460718694,103955.42494424712,297.77433935583167,404.7306413627232,264
7200000,14400.000002016166,-512920.9807686303,105827.36172236923,303.1363946571317,403.49534272997056,264
7300000,14600.000002056911,-512945.12752221525,103517.20091855616,296.51907182352187,403.5097354615563,264
7400000,14800.000002097657,-514112.12149582384,105119.96460314334,301.1100962705619,403.1623580704135,264
7500000,15000.000002138402,-512967.2841680036,104946.03115052008,300.6118738932829,403.3485556639321,264
7600000,15200.000002179147,-513263.9791247938,104669.47731179534,299.8197013186747,405.70308524841363,264
7700000,15400.000002219893,-515205.5768841184,104243.86979378416,298.600573047412,402.40457611977445,264
7800000,15600.000002260638,-512419.0930814934,105500.39823876656,302.199826552336,405.5461600756244,264
7900000,15800.000002301384,-514006.2865026486,106122.71245233621,303.9824098462509,404.4656789669632,264
8000000,16000.000002342129,-512596.6340553365,105284.4289890858,301.5811950506192,404.97791801317425,264
8100000,16200.000002382874,-513184.80853049457,103933.36256501952,297.71114293868806,404.00789116552926,264
8200000,16400.000002423618,-513830.68385499157,104382.44863843382,298.99752418234675,405.1816620143631,264
8300000,16600.000002464363,-512636.6852796222,105137.48618270329,301.16028582806433,402.9448486877991,264
8400000,16800.00000250511,-513533.7986032716,104197.96834000594,298.4690909714971,404.88462166616654,264
8500000,17000.000002545854,-513107.34077850357,104563.51508256118,299.51617860378224,404.14318091062734,264
8600000,17200.0000025866,-513078.2676973082,103862.35224644176,297.5077379628219,403.97866197713324,264
8700000,17400.000002627345,-512947.56844335,104335.1719683779,298.86210287845233,404.6363621432184,264
8800000,17600.00000266809,-513762.694322756,105136.24126946722,301.15671984565773,405.03967601793846,264
8900000,17800.000002708835,-513930.3775408035,105478.32080581994,302.1365870146795,404.45292783306417,264
9000000,18000.00000274958,-513292.2409983827,105324.55127834331,301.69612304195306,404.12217453887763,264
9100000,18200.000002790326,-513153.99924409436,104526.52669238672,299.410227486234,403.80665007032366,264
9200000,18400.00000283107,-514058.31282560807,104950.56774848432,300.6248687173861,403.7628750854197,264
9300000,18600.000002871817,-511608.3318354394,104658.16045900012,299.7872848443397,404.3893096940612,264
9400000,18800.000002912562,-513470.8427454103,104687.11155365285,299.8702135908526,403.8285003411981,264
9500000,19000.000002953308,-513922.4305840684,105214.194515976,301.38001243950015,404.3054931901919,264
9600000,19200.000002994053,-513811.6978011979,104702.40214210251,299.9140126025579,403.77893102613484,264
9700000,19400.0000030348,-513423.44938188046,105024.98196101963,300.83802395183653,404.37285208117044,264
9800000,19600.000003075544,-513491.42088539107,105462.94443804957,302.0925422930407,404.16694096975283,264
9900000,19800.00000311629,-514434.28194872383,104821.06853369845,300.2539256602956,403.2792290268832,264
10000000,20000.000003157034,-513541.13191276975,105221.2238666222,301.40014761037645,405.7872656453485,264
