200,-479631.9983,98732.4004,301.0613859,379.0593944,0,0
400,-480664.1866,98968.00308,301.7798012,378.6706629,249,1.42836988
600,-480251.0319,98877.11938,301.5026726,379.2450343,249,1.575573444
800,-479993.4292,98368.024,299.9503052,380.3006048,249,1.777181268
1000,-480155.5626,97625.86687,297.6872704,378.532534,249,1.712022185
1200,-480233.947,97901.86257,298.5288548,377.9631115,249,1.753427505
1400,-480804.2259,98213.66012,299.4796086,377.9075809,248,1.668094039
1600,-479789.4415,98435.77926,300.156909,378.6354755,248,1.97134757
1800,-479816.8575,97439.83974,297.1200241,378.0269995,249,2.113162994
2000,-479614.9069,98552.21983,300.5119673,377.6422837,249,1.933788419
2200,-480441.4795,98067.4928,299.0339055,376.503142,249,2.159989357
2400,-479814.3492,97822.04635,298.2854739,378.3723801,248,1.851456046
2600,-480278.7517,98122.00913,299.2001403,378.1791913,248,1.841714978
2800,-479484.4698,98028.17615,298.9140186,378.4763735,248,1.833136559
3000,-480525.5963,98469.53091,300.2598268,376.7602993,248,1.771678686
3200,-481472.8129,98882.97975,301.5205424,378.4463069,248,1.832639575
3400,-480827.5361,99092.2309,302.1586049,377.7618764,248,1.866563559
3600,-479854.5273,98063.37799,299.0213583,379.4881242,248,1.863678336
3800,-480643.1463,98471.48204,300.2657763,379.0389342,248,1.915954351
4000,-479418.0451,97697.82562,297.9066918,379.2432011,248,1.985844016
4200,-480245.653,98770.82176,301.1785428,378.3649723,248,2.024491549
4400,-480031.4198,98740.45554,301.0859482,378.8628751,248,1.931251287
4600,-478680.8972,97961.79414,298.7116022,379.0560996,248,1.997259855
4800,-480012.4816,97312.70544,296.7323578,379.6851858,248,1.97110939
5000,-480530.3195,98111.09562,299.1668621,378.4453936,248,2.129121304
5200,-480548.1434,98708.08882,300.9872534,378.1596848,248,2.309127092
5400,-479704.1669,98143.05548,299.2643162,377.9328715,248,2.206081152
5600,-480380.6349,98515.57669,300.4002326,378.8504272,248,2.14134717
5800,-480246.0138,98655.52842,300.8269827,378.7635518,248,1.926303864
6000,-479445.5422,98599.86246,300.6572424,378.7596355,248,2.080528259
6200,-479785.3878,98494.32218,300.335422,377.6277515,248,2.511106253
6400,-479783.1746,98957.59582,301.7480667,377.6398596,248,2.065412521
6600,-479711.5157,98753.80823,301.1266641,379.6284221,248,2.237363577
6800,-478864.7758,98164.72358,299.330388,378.9000473,248,2.076493502
7000.000001,-478921.0161,98064.60945,299.0251134,378.7632406,248,2.391034842
7200.000001,-479185.4197,98311.53653,299.7780598,378.6557446,248,2.388356924
7400.000001,-478932.9565,97776.1713,298.1455887,379.1343541,248,2.531993628
7600.000001,-478988.5296,98003.06706,298.8374543,378.1065238,248,2.26486063
7800.000001,-480067.0753,97666.34103,297.8106869,379.2736355,248,2.413081408
8000.000001,-481068.1922,99256.67897,302.6600509,378.2734472,248,2.316836357
8200.000001,-480462.5471,98191.55496,299.4122041,378.4829577,248,2.093006372
8400.000001,-478755.2734,98346.60789,299.8850018,380.949921,248,2.11603117
8600.000001,-479251.1665,98899.13558,301.5698059,379.9198764,248,2.012065172
8800.000001,-478724.5236,97870.08015,298.4319418,381.124609,248,2.124600172
