#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
4400000,8800.000000875296,-514530.81048651924,104556.20167685306,299.49522977350864,403.97268308929756,263
4500000,9000.000000916041,-513165.55040315725,104480.3020775104,299.2778197339291,404.11386812649283,263
4600000,9200.000000956787,-512680.4714161507,104883.56237574597,300.43293567867113,403.0093437697045,263
4700000,9400.000000997532,-512868.60931117367,104930.42777473657,300.5671789202389,405.89622003283057,263
4800000,9600.000001038277,-513622.0011442648,104883.76024318207,300.43350245856834,405.1370673547649,263
4900000,9800.000001079023,-513263.37876016134,104854.95965505246,300.3510048293397,405.15426714338713,263
5000000,10000.000001119768,-513558.20638356404,104674.47394099087,299.83401387579704,403.49874195836156,263
5100000,10200.000001160513,-514449.5080006481,105565.04090790218,302.38499176239,402.55282514703396,263
5200000,10400.000001201259,-514053.9610313056,105717.69709969615,302.82226664904846,403.7073005093573,263
5300000,10600.000001242004,-512886.1501821657,105031.22396611038,300.85590381662615,406.1021500657333,263
5400000,10800.00000128275,-513172.2941892822,105083.49866754701,301.0056416941219,404.5696800806539,263
5500000,11000.000001323495,-514190.2876946316,104495.08207740076,299.3201561940551,404.25551920328064,263
5600000,11200.00000136424,-514695.58879762003,104434.13315660933,299.14557151381496,402.95826174201727,263
5700000,11400.000001404986,-514276.4865843388,104812.56566695799,300.2295696872655,403.4596859941566,263
5800000,11600.000001445731,-513667.07717281487,104805.53696723649,300.2094363809256,404.14508360393245,263
5900000,11800.000001486476,-513716.96373134246,104732.16686606058,299.9992719434482,403.7418125059352,263
6000000,12000.000001527222,-515050.4364562882,103921.33741679229,297.6766975928012,403.8852372724227,263
6100000,12200.000001567967,-513621.1907269,105300.8104768697,301.6281188807621,404.2690876280818,263
6200000,12400.000001608712,-513039.4242267348,105155.33563752857,301.21141456541795,404.44638914412076,263
6300000,12600.000001649458,-512982.06315750815,104834.77301670925,300.2931813641412,405.4096025015268,263
6400000,12800.000001690203,-513883.7878426742,105726.42258458171,302.847260298959,404.7107587551353,263
6500000,13000.000001730948,-513661.15481758164,105064.00980122475,300.94981695676915,403.40140434893186,263
6600000,13200.000001771694,-514060.48133830586,104423.26913521491,299.1144521489987,403.3907428539294,263
6700000,13400.00000181244,-515282.50148519594,105584.14639313903,302.43971832666045,402.90089563306356,263
6800000,13600.000001853185,-513968.6658854252,105677.30407887814,302.7065631627213,403.71360041164246,263
6900000,13800.00000189393,-512944.7887145695,105348.09086932315,301.76355084725026,406.5773573709879,263
7000000,14000.000001934675,-513010.73741272185,104479.42740877475,299.27531429561213,403.77340161840044,263
7100000,14200.00000197542,-512714.6302235634,105185.13871787139,301.2967837759677,403.4745102685368,263
7200000,14400.000002016166,-513473.45447259676,104305.27861680667,298.7764750911577,404.8627452863465,263
7300000,14600.000002056911,-513637.9932008651,104462.26109314332,299.2261423712122,405.24361175634743,263
7400000,14800.000002097657,-513581.9853947405,104860.13439101852,300.36582756306876,404.7181140734899,263
7500000,15000.000002138402,-515002.27184681455,104124.14593236578,298.2576309281516,404.11786104167334,263
7600000,15200.000002179147,-511913.5504493206,104231.46217472073,298.5650321357994,403.93915663865295,263
7700000,15400.000002219893,-512637.6901679835,104255.4989554786,298.6338841126371,403.01368922381863,263
7800000,15600.000002260638,-512675.03759699175,104825.0937160179,300.26545556368063,405.5891821691844,263
7900000,15800.000002301384,-513653.08774508955,105464.87582164648,302.0980746303374,403.4455874956365,263
8000000,16000.000002342129,-513240.6515969117,104810.98330238281,300.2250370948948,404.55462852668467,263
8100000,16200.000002382874,-514028.481209971,104962.90131554252,300.6601975112862,403.6696024143964,263
8200000,16400.000002423618,-513530.98143947497,104352.24315041979,298.9110022981534,404.43837639088684,263
8300000,16600.000002464363,-513655.83842021367,104435.56173589427,299.14966359706136,404.80886802506467,263
8400000,16800.00000250511,-513747.51796254236,105094.13007522712,301.03609475032425,403.45531279387865,263
8500000,17000.000002545854,-512626.9917716207,104349.3038397145,298.9025828115908,403.56351885779804,263
8600000,17200.0000025866,-512755.8782051448,104283.76452409971,298.7148492092368,403.300638572648,263
8700000,17400.000002627345,-514034.33045955,104371.0282684369,298.96481118893774,403.3421075684496,263
8800000,17600.00000266809,-513669.76906131767,104629.15579978656,299.70420266522115,404.25812644036284,263
8900000,17800.000002708835,-513887.81445287075,104301.49752312264,298.7656443656385,403.4139954273769,263
9000000,18000.00000274958,-512353.634593314,103899.55872357881,297.61431377793866,406.2456056939595,263
9100000,18200.000002790326,-512286.05906654056,104717.00811305811,299.95585056680346,403.93795278560594,263
9200000,18400.00000283107,-513736.3154619094,104566.54833482264,299.5248671805327,404.14672133482,263
9300000,18600.000002871817,-513678.10487447865,104374.36796104867,298.9743775464574,404.0713000669525,263
9400000,18800.000002912562,-514204.8897173763,104948.73685112277,300.6196242171346,405.9977517540094,263
9500000,19000.000002953308,-513547.99525164487,105011.89979190961,300.8005508303889,404.4714569967602,263
9600000,19200.000002994053,-514072.6937217377,104753.1841510619,300.059474748253,405.53198867441506,263
9700000,19400.0000030348,-514746.63594935834,104814.92608640285,300.2363309730875,404.1718272245666,263
9800000,19600.000003075544,-513030.9900677204,104948.4658206568,300.61884786594374,404.5072042893161,263
9900000,19800.00000311629,-513651.9466437674,104366.98950253439,298.9532423761598,403.53495271010854,263
10000000,20000.000003157034,-513858.66051974846,104831.12719557871,300.28273811907593,403.36578003020463,263
