#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
100000,200.00000000022686,-512643.2770591257,104392.56459831353,299.0158185795213,404.6149246269725,0
200000,400.00000000118183,-513038.8175274804,104975.10908675869,300.6844241717077,404.74943584272825,265
300000,599.9999999996356,-513868.2239169064,104163.7756342708,298.360489154208,404.4822776998822,264
400000,799.9999999949063,-513050.87707324605,104830.68058347458,300.27073180480505,404.600909368318,264
500000,999.9999999901769,-513377.8296709545,105038.98326474486,300.86738154697787,404.9581868285168,264
600000,1199.9999999854476,-512996.3040841343,104449.17182511091,299.17796093442433,404.4010440429184,264
700000,1399.9999999807183,-512838.90181064093,105024.22663280077,300.82511353299407,404.2474321875862,264
800000,1599.9999999759889,-514006.67034669546,103065.23565556598,295.21389694011026,402.85084882555515,265
900000,1799.9999999712595,-514176.8818890108,103393.11191057006,296.15304607549245,402.6479160581671,265
1000000,1999.9999999665301,-514575.58896617824,104955.59733140236,300.62853586661384,403.31417096364726,265
1100000,2199.9999999618008,-512977.41125110956,104378.84795758134,298.9765294541657,403.33891718587216,265
1200000,2399.9999999570714,-513860.4266573023,105296.70032065726,301.6055708685264,404.0342442323744,265
1300000,2599.999999952342,-512987.24761720095,104945.38518560317,300.5992848069493,404.8293706258863,265
1400000,2799.9999999476127,-512756.5360463653,104542.24948923598,299.444567028804,405.06962295809564,265
1500000,2999.9999999428833,-514297.1615771274,105017.08524254948,300.8046581618668,403.44334018509926,265
1600000,3199.999999938154,-513474.5953255221,103730.14153329944,297.11841356994705,403.9408290090944,265
1700000,3399.9999999334245,-512985.19508629525,105370.482620653,301.8169084759011,405.71546423508516,265
1800000,3599.999999928695,-514734.3202454103,104921.26969943673,300.5302098506605,402.1367016422174,265
1900000,3799.999999923966,-513061.89604011923,104378.65127716935,298.97596609455655,403.34103540593617,265
2000000,3999.9999999192364,-512645.9944538921,105215.76232828386,301.37373692386916,404.8648890703296,265
2100000,4199.999999938153,-513613.040059682,104916.43876990105,300.51637242502426,405.91353057929706,265
2200000,4399.999999978899,-514338.90265336586,104787.99949759716,300.1484786550658,403.9677415337727,265
2300000,4600.000000019644,-513582.41553260013,105881.30290761945,303.28007155501524,405.4380161830953,265
2400000,4800.0000000603895,-513084.05591669306,105299.36507047748,301.6132036185395,404.33080493639125,265
2500000,5000.000000101135,-512828.07017549407,104861.31759670045,300.3584866331667,404.15396078525026,265
2600000,5200.00000014188,-513321.2319027968,104956.82255403383,300.6320453210419,404.3411627740343,265
2700000,5400.000000182626,-512775.453430966,105287.98046844115,301.580594245351,403.5420283956815,265
